id,y,power(kW),quantity(kWh),odometer,consumption(kWh/100km),ecr_deviation,month,weekday,day,tire_type,city,motor_way,country_roads,driving_style,A/C,park_heating
2876,0.1568627450980392,0.6265060240963856,-0.5833333333333334,-0.3349715543307442,0.1354838709677419,-0.7112831858407083,8,2,29,3.0,1,0,1,2.0,0,0
2878,0.007843137254901933,-0.37349397590361444,-0.5357142857142857,-0.7127713471597895,-0.2741935483870969,-0.5873893805309736,3,4,23,2.0,1,1,1,1.0,0,0
2880,0.9019607843137255,-0.5421686746987951,1.0119047619047619,-0.5318291388206745,0.3677419354838705,0.5143805309734514,10,5,25,3.0,1,1,1,1.0,0,1
2882,1.8627450980392157,2.3855421686746987,2.083333333333333,0.44588868917580166,1.6290322580645156,1.4480088495575225,11,5,23,2.0,1,0,1,1.0,0,0
2883,0.13725490196078433,0.6265060240963856,0.20714285714285716,-0.09977766232425159,0.008064516129032084,-0.8860619469026555,6,4,21,3.0,1,0,1,2.0,0,0
2884,1.2568627450980392,0.0963855421686747,0.7892857142857144,-0.80613380920265,-0.2983870967741937,0.07707154752174974,4,0,16,3.0,0,0,0,2.0,0,0
2886,0.8627450980392157,0.0,-0.3273809523809524,0.10690279422631975,0.07903225806451586,-0.4347345132743365,8,3,25,3.0,1,0,1,2.0,0,0
2888,0.1529411764705882,0.0963855421686747,-0.18333333333333332,-0.7373220733875678,-0.5580645161290323,0.07707154752174974,8,0,20,3.0,0,0,0,2.0,0,0
2890,-0.24117647058823524,-0.37349397590361444,-0.4011904761904762,-0.011939759075023638,-0.21774193548387116,-0.2887168141592921,9,4,16,3.0,0,1,0,1.0,0,0
2893,-0.7058823529411765,0.060240963855421686,-0.305952380952381,0.46290123237675423,0.4112903225806452,0.529867256637169,8,5,17,3.0,0,1,1,3.0,1,0
2897,-0.11372549019607837,-0.37349397590361444,-0.09166666666666662,0.07567871076417686,0.18709677419354837,0.04535398230088539,12,5,27,2.0,1,0,1,1.0,0,0
2898,0.02156862745098042,-0.37349397590361444,-0.09523809523809522,0.368183446330783,-0.13225806451612906,-0.39269911504424765,12,0,21,2.0,1,0,1,1.0,0,0
2900,0.013725490196078487,-0.37349397590361444,-0.055952380952381024,0.994084978814995,-0.020967741935483994,-0.24004424778761052,12,5,23,2.0,1,0,1,1.0,0,0
2902,0.35294117647058826,0.0,2.1297619047619047,-0.608553385244394,0.3306451612903226,-0.08960176991150394,11,0,25,2.0,1,0,1,1.0,1,0
2904,0.3607843137254903,-0.37349397590361444,-0.04523809523809533,-0.29453126764744797,-0.3790322580645163,-0.5099557522123895,9,0,20,3.0,0,1,0,1.0,0,0
2906,-0.2549019607843137,-0.5421686746987951,-0.32142857142857145,-0.292349841394822,-0.11935483870967743,-0.1537610619469024,7,1,21,3.0,1,1,1,1.0,1,0
2909,3.5294117647058822,0.060240963855421686,2.071428571428571,-0.2365750317049008,-0.5725806451612904,-0.8196902654867256,8,5,26,3.0,0,1,0,2.0,0,0
2911,-0.8627450980392157,0.060240963855421686,-0.905952380952381,-0.5554763157130457,-1.0403225806451613,-1.4612831858407085,6,2,29,3.0,1,1,0,2.0,0,0
2915,0.8588235294117647,-0.37349397590361444,0.5595238095238094,0.11176905278986993,-0.19193548387096793,-0.47455752212389396,2,1,24,2.0,1,0,1,1.0,0,0
2916,-0.6666666666666666,0.060240963855421686,-0.8452380952380951,0.04176979499110972,-1.25,-1.7488938053097351,7,1,31,3.0,1,0,1,2.0,0,0
2917,-1.0392156862745099,0.060240963855421686,-0.969047619047619,-0.7656289832811103,0.5725806451612904,0.7511061946902665,8,6,30,3.0,1,0,0,1.0,0,0
2918,-0.2549019607843137,-0.5421686746987951,-0.11904761904761904,-0.4372017077082439,0.5338709677419352,0.742256637168142,2,0,16,2.0,1,1,1,3.0,0,1
2919,-0.8235294117647058,0.0,-0.02738095238095243,0.033779837296580385,0.5354838709677419,0.19137168141592975,4,4,29,2.0,1,0,1,2.0,0,0
2920,-0.23529411764705882,-0.5421686746987951,-0.22619047619047622,0.9821452197399714,0.12903225806451593,0.18694690265486757,10,4,18,3.0,1,1,1,1.0,0,0
2921,0.3431372549019608,-0.37349397590361444,0.35595238095238096,0.050908551126371056,0.2096774193548385,0.07632743362831886,11,5,22,3.0,1,1,0,3.0,0,1
2922,1.3823529411764706,0.0963855421686747,0.8273809523809522,-0.7607498168699115,-0.36129032258064514,0.07707154752174974,6,5,23,3.0,0,0,0,2.0,0,0
2925,-0.2549019607843137,-0.5421686746987951,-0.369047619047619,-0.3732175069137659,-0.2725806451612905,-0.3639380530973452,4,0,20,3.0,1,1,1,1.0,0,0
2927,-0.058823529411764705,-0.5421686746987951,-0.15476190476190474,0.3165262400407888,-0.11290322580645176,-0.14491150442477868,6,1,27,3.0,1,1,1,1.0,0,0
2928,-0.7607843137254902,-0.37349397590361444,-0.6047619047619047,-0.8806379058307975,-0.39677419354838717,-0.5342920353982301,9,4,20,3.0,1,0,1,1.0,0,0
2929,-0.6862745098039216,0.6265060240963856,0.8226190476190476,0.36478868239918166,1.7532258064516129,1.5077433628318595,11,1,16,3.0,1,0,0,1.0,0,0
2931,-0.7254901960784313,-0.37349397590361444,-0.525,0.998564001949085,0.14193548387096755,-0.0165929203539821,12,5,30,2.0,1,0,1,1.0,0,0
2932,-0.11764705882352941,-0.37349397590361444,-0.319047619047619,-0.6691428221072707,-0.4306451612903225,-0.5807522123893805,5,1,26,3.0,1,0,1,1.0,0,0
2935,0.5098039215686274,-0.37349397590361444,0.1595238095238095,-0.8211714517133555,-0.37096774193548393,-0.49889380530973454,11,5,30,3.0,0,0,1,2.0,0,0
2939,0.1529411764705882,0.0963855421686747,-0.08333333333333336,-0.7368186673292695,-0.34193548387096784,0.07707154752174974,8,1,21,3.0,0,0,0,2.0,0,0
2940,0.49019607843137253,0.6265060240963856,0.7583333333333332,-0.04697165759352542,0.9612903225806452,0.4214601769911509,8,0,19,3.0,0,1,1,3.0,1,0
2942,1.7450980392156863,2.3855421686746987,2.7976190476190474,-0.08258440925621754,0.9612903225806452,0.5320796460176996,7,0,30,3.0,1,0,1,1.0,0,0
2943,0.19607843137254902,-0.37349397590361444,-0.19047619047619044,-0.6656577032421286,-0.21774193548387116,-0.2887168141592921,5,6,31,3.0,0,1,1,3.0,0,0
2945,-0.9607843137254902,0.6265060240963856,-0.8214285714285714,0.2277073403702616,1.5709677419354833,1.2577433628318588,4,1,27,3.0,1,0,0,2.0,0,0
2946,0.8529411764705882,-0.37349397590361444,0.3285714285714285,0.2448747777429983,-0.503225806451613,-0.901548672566372,7,3,30,3.0,1,0,1,1.0,0,0
2947,-0.2549019607843137,-0.5421686746987951,-0.14285714285714288,-0.10226887692044571,0.45645161290322545,0.6360619469026552,2,1,23,2.0,1,1,1,3.0,0,0
2950,1.3196078431372549,0.0963855421686747,0.8511904761904762,-0.5444142902781318,-0.282258064516129,0.07707154752174974,4,5,27,3.0,1,1,1,2.0,0,0
2953,-0.3137254901960784,0.060240963855421686,-0.09761904761904765,-0.5348237594751669,0.12096774193548385,0.1316371681415935,11,0,20,2.0,0,1,0,2.0,0,1
2954,0.17647058823529413,-0.5421686746987951,0.0,0.9181997424884394,-0.20483870967741954,-0.2710176991150443,7,6,21,3.0,0,0,1,3.0,1,0
2957,1.2941176470588236,2.3855421686746987,3.75,-0.6284960098615956,2.301612903225806,2.3705752212389397,1,5,21,2.0,1,0,1,1.0,0,0
2958,0.7137254901960786,-0.37349397590361444,0.19761904761904764,1.2468722671666306,-0.553225806451613,-0.9701327433628323,9,1,18,3.0,1,1,1,1.0,0,0
2960,4.1568627450980395,2.3855421686746987,4.7023809523809526,0.2706517494974007,0.8790322580645159,0.4192477876106197,6,0,17,3.0,1,1,0,1.0,0,0
2961,-0.6274509803921569,0.060240963855421686,-0.7976190476190476,-0.24674641565205607,0.02419354838709654,-0.0011061946902652673,4,5,28,3.0,0,1,0,3.0,0,0
2965,0.3333333333333333,0.060240963855421686,0.1416666666666666,-0.08644385570317113,-0.6854838709677418,-0.9745575221238938,7,1,31,3.0,0,1,0,1.0,0,0
