,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
18580,88.0,5.7,7567.0,2.0,0,1,1,2.0,15.6,1,0,2.5732372740337426,66.0,2,2,6
7541,49.0,6.72,95730.0,3.0,1,0,1,1.0,12.13,0,0,-1.3699999999999992,55.4,10,0,5
9205,80.0,9.9,60846.0,3.0,1,0,1,2.0,18.4,0,0,3.3999999999999986,93.0,5,3,6
7933,88.0,14.45,55041.0,2.0,0,1,1,2.0,15.0,1,1,2.5732372740337426,58.0,3,2,25
13362,85.0,4.9,32930.0,2.0,0,1,0,1.0,19.2,0,1,6.5,52.0,12,0,11
8915,49.0,6.85,32319.0,3.0,1,1,1,1.0,12.73,0,0,-0.7699999999999996,53.8,10,2,24
24406,85.0,5.36,23010.0,2.0,1,0,1,1.0,17.3,0,1,4.600000000000001,31.0,12,5,16
6985,49.0,5.7,30067.0,3.0,1,0,1,1.0,12.13,0,0,-0.3699999999999992,47.0,11,1,3
9434,88.0,14.45,37110.0,2.0,0,1,1,2.0,12.9,1,1,2.5732372740337426,132.0,10,2,16
11107,85.0,5.94,25411.0,3.0,0,1,0,2.0,13.5,0,1,0.8000000000000007,81.0,10,5,7
4833,49.0,7.31,36306.0,2.0,1,0,1,1.0,14.49,0,0,1.99,47.6,3,0,15
19375,35.0,7.5,130184.0,2.0,1,1,1,1.0,17.86,0,1,5.359999999999999,42.0,1,3,10
19485,35.0,10.2,31652.0,2.0,1,1,1,3.0,18.89,0,1,6.390000000000001,54.0,11,2,12
6323,35.0,9.6,47148.0,3.0,0,1,1,3.0,15.74,0,0,3.24,61.0,6,0,22
16930,132.0,2.91,83813.0,3.0,1,0,0,1.0,19.12,0,0,2.52,4.0,10,2,28
22706,49.0,10.88,26666.0,3.0,1,0,1,1.0,11.01,0,0,-2.49,98.8,7,1,24
21312,85.0,17.64,25486.0,3.0,0,0,1,2.0,15.9,0,1,3.200000000000001,38.0,10,5,7
10757,132.0,1.45,92458.0,3.0,1,0,0,2.0,14.5,0,0,-2.1000000000000014,10.0,6,6,27
3117,315.0,3.75,9502.0,2.0,1,1,0,2.0,30.98,0,0,16.18,55.0,2,1,27
12601,85.0,1.83,22381.0,2.0,1,0,1,2.0,14.1,0,0,1.4000000000000004,13.0,3,3,10
6967,49.0,1.47,48784.0,3.0,1,0,1,1.0,10.94,0,0,-2.5600000000000005,126.3,9,1,10
19746,88.0,2.89,52586.0,3.0,1,0,0,2.0,16.33,0,0,2.5732372740337426,17.7,12,6,6
23798,49.0,1.59,141349.0,3.0,1,0,1,1.0,11.24,0,0,-2.26,39.3,8,5,19
18942,88.0,8.46,27275.0,3.0,1,0,0,2.0,15.93,0,0,2.5732372740337426,53.1,3,1,12
5766,85.0,15.37,34028.0,2.0,0,1,0,2.0,18.1,0,1,5.400000000000002,2.0,12,0,18
24021,49.0,7.6,36666.0,2.0,1,1,1,1.0,14.82,0,0,2.3200000000000003,12.0,3,5,20
20666,49.0,11.12,68343.0,3.0,1,1,1,1.0,11.69,0,0,-0.8100000000000005,95.1,7,6,31
9278,49.0,6.9,170431.0,3.0,1,1,1,3.0,13.81,0,0,0.3100000000000005,51.0,10,5,6
14539,88.0,15.76,20659.0,3.0,0,1,1,2.0,12.9,1,0,2.5732372740337426,114.0,5,2,29
25086,49.0,14.86,85048.0,3.0,1,1,1,1.0,11.67,0,0,-1.83,127.3,5,5,9
6200,49.0,3.88,181864.0,3.0,0,1,1,2.0,12.69,0,0,-0.8100000000000005,62.5,4,0,22
21361,88.0,14.04,121650.0,2.0,0,1,1,2.0,14.1,1,1,2.5732372740337426,89.0,2,0,28
745,49.0,5.95,127340.0,3.0,1,0,1,1.0,12.69,0,0,-0.8100000000000005,46.9,3,6,12
16736,49.0,11.4,111944.0,3.0,1,1,1,1.0,11.2,0,0,-2.3000000000000007,101.8,7,0,4
7660,49.0,2.99,158821.0,3.0,0,1,0,1.0,10.54,1,0,-2.960000000000001,22.4,6,0,4
1274,88.0,4.48,18104.0,3.0,1,0,0,2.0,10.71,0,0,2.5732372740337426,41.8,10,2,17
23618,49.0,4.05,90484.0,3.0,0,0,1,1.0,10.84,0,0,-2.66,78.7,7,4,24
2864,35.0,14.5,153554.0,2.0,1,1,1,1.0,17.9,0,1,5.399999999999999,81.0,1,6,19
3197,49.0,15.2,5363.0,3.0,0,1,1,2.0,11.61,0,0,-1.8900000000000008,130.9,8,6,21
21622,80.0,8.38,78321.0,3.0,1,0,1,2.0,15.85,0,0,0.8499999999999996,48.0,7,4,15
2107,315.0,34.2,125358.0,3.0,1,1,0,2.0,25.71,0,0,10.91,133.0,6,4,17
21785,35.0,7.3,131911.0,2.0,1,1,1,1.0,16.98,0,1,4.48,43.0,2,0,4
6263,80.0,6.13,78436.0,3.0,1,0,1,2.0,15.85,0,0,0.8499999999999996,115.0,7,6,17
3279,88.0,7.2,82077.0,2.0,0,1,1,2.0,14.5,1,1,2.5732372740337426,133.0,1,3,7
530,315.0,22.5,13224.0,2.0,1,1,0,2.0,24.64,0,0,9.84,118.0,4,3,5
217,49.0,2.65,157843.0,3.0,0,1,1,3.0,11.49,1,0,-2.01,42.6,5,2,30
12855,35.0,7.1,156358.0,2.0,1,1,1,1.0,16.51,0,1,4.010000000000002,43.0,2,4,28
12456,49.0,8.79,23191.0,3.0,1,1,1,1.0,12.81,0,0,0.3100000000000005,67.9,6,0,29
16724,80.0,10.0,36298.0,3.0,0,1,0,1.0,17.77,0,1,2.77,100.0,5,0,4
6407,35.0,8.6,30507.0,3.0,1,1,1,1.0,15.64,1,1,3.140000000000001,55.0,10,2,22
20570,85.0,11.83,67946.0,2.0,1,0,1,1.0,18.2,0,0,5.5,65.0,11,5,28
3444,49.0,7.6,176126.0,2.0,1,0,1,1.0,14.99,0,0,1.4900000000000002,50.7,1,0,21
9647,35.0,5.57,71318.0,2.0,1,1,1,3.0,13.26,0,0,0.7599999999999998,42.0,6,1,7
23517,35.0,9.9,87521.0,2.0,1,1,1,1.0,19.8,0,1,7.300000000000001,50.0,2,5,4
18364,315.0,20.7,88604.0,2.0,1,1,0,2.0,33.35,0,0,18.55,61.0,12,1,1
602,85.0,12.67,14567.0,3.0,1,0,1,1.0,14.4,1,0,1.700000000000001,88.0,6,5,3
14009,49.0,7.03,122416.0,2.0,1,0,1,1.0,13.37,0,0,-0.1300000000000007,52.6,11,4,25
14915,85.0,8.85,56770.0,2.0,1,1,1,1.0,15.0,0,0,2.3000000000000007,59.0,12,3,5
23098,278.0,23.0,150195.0,3.0,0,0,1,1.0,21.56,0,0,5.459999999999997,114.0,8,4,26
7010,132.0,23.34,44557.0,3.0,1,1,1,1.0,15.6,1,0,-1.0000000000000018,164.0,7,1,24
18055,132.0,27.44,67337.0,3.0,1,0,0,1.0,18.43,0,0,1.8299999999999983,17.0,8,4,2
3536,35.0,14.5,104629.0,2.0,1,0,1,1.0,15.26,0,0,2.76,95.0,11,0,6
24079,278.0,10.0,141320.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,119.0,1,5,15
17340,35.0,9.7,127749.0,2.0,1,1,1,1.0,19.4,0,1,6.899999999999999,50.0,11,4,30
21518,49.0,2.25,50065.0,3.0,1,0,1,2.0,12.56,0,0,-0.9399999999999996,37.2,10,3,3
5890,80.0,0.83,15404.0,3.0,0,0,1,1.0,12.6,0,0,-2.4000000000000004,71.0,5,4,17
3792,85.0,10.33,92882.0,3.0,0,0,1,2.0,14.5,0,0,1.8000000000000007,62.0,5,2,15
12517,49.0,6.1,17651.0,3.0,1,0,1,1.0,12.5,0,0,0.0,48.8,4,3,9
22138,35.0,8.0,129931.0,2.0,1,1,1,1.0,18.6,0,1,6.100000000000001,43.0,1,1,8
16740,85.0,14.88,52797.0,3.0,0,1,0,2.0,14.7,0,0,2.0,93.0,4,5,28
9189,35.0,5.8,102288.0,3.0,1,1,1,1.0,12.89,0,0,0.3900000000000005,45.0,9,2,27
20991,88.0,10.97,69092.0,3.0,0,1,1,2.0,11.9,1,0,2.5732372740337426,56.0,8,0,24
17393,85.0,3.61,26479.0,3.0,1,0,1,1.0,11.3,0,0,-1.3999999999999986,32.0,5,3,26
14941,278.0,36.0,56229.0,3.0,1,1,1,1.0,21.77,0,0,5.669999999999998,172.0,4,0,30
7287,88.0,17.64,29385.0,3.0,1,1,1,2.0,11.79,0,0,2.5732372740337426,149.7,4,4,19
3132,35.0,6.7,55848.0,2.0,1,1,1,3.0,15.95,0,1,3.45,42.0,10,2,28
24441,49.0,5.31,163083.0,3.0,1,0,1,1.0,11.35,0,0,-2.1500000000000004,46.8,7,2,25
7726,315.0,37.5,75469.0,2.0,1,1,0,2.0,25.27,0,0,10.47,128.0,3,0,23
19176,35.0,7.2,75833.0,2.0,1,1,1,1.0,14.4,1,0,1.9000000000000004,50.0,7,5,30
17214,315.0,39.8,121552.0,2.0,1,1,0,2.0,36.51,0,0,21.71,109.0,4,1,12
9300,35.0,5.9,30106.0,3.0,1,1,1,1.0,14.05,0,0,1.5500000000000007,42.0,10,3,16
2654,80.0,16.2,24717.0,2.0,1,0,1,1.0,18.35,1,0,3.3500000000000014,1.0,11,0,25
14968,278.0,40.0,43645.0,2.0,1,1,1,1.0,27.02,0,0,10.919999999999998,189.0,11,4,17
18293,132.0,8.0,69620.0,3.0,1,1,0,3.0,18.3,0,0,1.6999999999999993,112.0,9,1,10
25000,80.0,24.6,46070.0,3.0,0,1,0,1.0,15.2,1,0,0.1999999999999993,134.0,7,6,12
26052,35.0,13.3,138119.0,3.0,1,1,1,1.0,16.84,0,1,4.34,79.0,5,3,9
16537,315.0,27.6,36223.0,2.0,1,1,0,2.0,33.06,0,0,18.26,148.0,12,3,27
20717,85.0,18.5,114889.0,3.0,0,1,1,2.0,14.8,0,1,2.1000000000000014,75.0,10,3,3
7931,85.0,24.2,51937.0,3.0,0,1,0,2.0,11.6,0,0,-1.0999999999999996,209.0,7,6,30
18671,132.0,31.28,66599.0,3.0,1,1,1,1.0,17.86,0,0,1.259999999999998,85.0,7,4,19
13850,88.0,9.99,49135.0,3.0,1,1,1,2.0,10.89,0,0,2.5732372740337426,91.7,9,2,2
10582,49.0,3.9,161611.0,3.0,1,1,1,1.0,11.76,0,0,-1.7400000000000002,60.8,7,5,7
144,49.0,4.14,47840.0,3.0,1,0,0,1.0,17.04,0,0,4.539999999999999,24.3,9,5,18
24975,49.0,3.21,140848.0,3.0,0,1,0,1.0,11.72,0,1,-1.7799999999999994,51.5,8,4,11
1030,85.0,7.29,114288.0,3.0,0,1,0,2.0,11.7,0,0,-1.0,137.0,9,6,29
21919,49.0,7.7,100460.0,2.0,1,0,1,1.0,13.73,0,0,0.2300000000000004,56.1,12,0,21
20065,49.0,4.83,119897.0,3.0,1,0,1,1.0,12.6,0,0,-0.9000000000000004,17.7,10,4,14
3175,49.0,8.04,6968.0,2.0,1,0,1,1.0,16.08,0,0,3.5799999999999983,50.0,11,1,19
2987,88.0,4.32,42163.0,3.0,1,0,0,2.0,14.13,0,0,2.5732372740337426,30.6,12,1,24
8557,278.0,37.0,29261.0,3.0,1,0,1,1.0,25.69,0,0,9.59,144.0,4,3,6
7153,85.0,12.83,74937.0,3.0,0,0,1,2.0,12.2,0,1,-0.5,125.0,10,6,7
1923,80.0,3.09,55258.0,2.0,0,0,1,2.0,21.3,0,1,6.300000000000001,60.0,12,2,9
22028,278.0,32.0,8598.0,3.0,1,1,1,1.0,20.15,0,0,4.049999999999997,269.0,6,5,18
6180,315.0,38.3,115299.0,2.0,1,1,0,2.0,33.02,0,0,18.22,116.0,1,2,5
5080,85.0,16.76,96988.0,3.0,0,1,1,2.0,13.1,0,0,0.4000000000000003,122.0,6,1,11
15023,49.0,7.73,14559.0,2.0,1,0,1,1.0,15.43,0,0,1.93,50.1,2,1,14
2902,49.0,6.88,152265.0,2.0,1,0,1,1.0,14.27,0,0,0.7699999999999996,48.2,3,1,6
7305,278.0,37.0,71041.0,3.0,0,1,1,1.0,19.77,0,0,3.669999999999998,201.0,9,1,18
15097,88.0,14.29,17663.0,3.0,1,1,1,2.0,12.0,0,0,2.5732372740337426,119.1,10,1,9
20292,85.0,4.62,86502.0,2.0,1,0,1,1.0,14.0,0,0,1.3000000000000007,33.0,4,2,6
21929,85.0,11.59,98196.0,3.0,0,1,1,2.0,14.7,0,0,2.0,84.0,6,2,19
15616,88.0,15.0,39942.0,3.0,1,1,1,2.0,13.51,0,0,2.5732372740337426,111.0,11,5,23
20502,132.0,30.5,54643.0,1.0,1,1,0,2.0,23.37,0,1,6.77,37.0,1,3,3
3921,85.0,5.28,30738.0,2.0,0,1,1,2.0,14.3,0,1,1.6000000000000014,48.0,11,4,24
7746,35.0,5.3,163696.0,3.0,1,1,1,1.0,12.33,0,0,-0.1699999999999999,43.0,7,1,21
21273,85.0,13.77,102770.0,3.0,0,1,1,1.0,15.2,0,0,2.5,84.0,7,1,16
12323,49.0,10.06,74773.0,3.0,1,1,1,1.0,12.8,0,0,-0.6999999999999993,78.6,11,6,2
9933,132.0,8.0,41940.0,3.0,1,0,1,2.0,13.71,0,0,-2.890000000000001,20.0,6,6,17
21224,35.0,6.6,178341.0,3.0,1,1,1,1.0,15.35,0,0,2.85,43.0,4,3,22
9550,80.0,15.58,35384.0,3.0,0,1,0,1.0,14.2,0,1,-0.8000000000000007,71.0,4,6,19
21231,49.0,15.52,11426.0,2.0,1,0,1,1.0,14.68,0,0,1.1799999999999995,105.7,12,5,17
7963,85.0,4.56,83191.0,2.0,1,0,1,1.0,19.0,0,0,6.300000000000001,24.0,1,4,14
20491,88.0,13.66,42631.0,2.0,0,1,1,2.0,15.9,1,1,2.5732372740337426,64.0,12,4,6
19901,85.0,1.2,29836.0,2.0,1,1,0,2.0,18.5,0,1,5.800000000000001,1.0,11,2,15
7431,278.0,24.0,106265.0,2.0,1,0,1,1.0,22.39,0,0,6.289999999999999,104.0,11,0,18
8111,85.0,15.86,85952.0,2.0,1,1,1,1.0,13.0,0,0,0.3000000000000007,122.0,3,5,26
1204,35.0,5.2,159984.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,5,0,11
17178,35.0,6.8,73766.0,2.0,1,1,1,3.0,15.81,1,0,3.3100000000000005,43.0,7,1,5
23063,278.0,32.0,141403.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,41.0,1,1,18
24345,49.0,2.8,43783.0,3.0,1,0,1,1.0,11.76,0,0,-1.7400000000000002,15.8,6,6,16
14129,315.0,34.3,48182.0,3.0,1,1,0,2.0,26.94,0,0,12.14,7.0,5,3,9
20273,80.0,10.3,79222.0,3.0,1,0,1,2.0,16.61,0,0,1.6099999999999994,62.0,8,1,2
16978,35.0,5.2,97884.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,7,4,14
5747,49.0,0.6,143334.0,3.0,1,1,0,1.0,10.79,0,0,-2.710000000000001,65.4,9,4,22
16173,85.0,2.64,30125.0,3.0,1,0,1,1.0,8.0,0,0,-4.699999999999999,33.0,7,3,28
10407,88.0,14.5,56437.0,2.0,0,1,1,2.0,13.2,1,1,2.5732372740337426,102.0,4,0,13
1233,132.0,6.24,65663.0,3.0,0,0,1,2.0,18.09,0,0,1.4899999999999984,7.0,7,1,9
25842,35.0,7.4,92806.0,3.0,1,1,1,3.0,17.62,0,1,5.120000000000001,42.0,4,3,27
24218,88.0,16.04,40245.0,3.0,1,1,1,2.0,13.29,0,0,2.5732372740337426,120.7,11,3,28
12728,49.0,11.51,46311.0,3.0,1,0,1,1.0,10.97,0,0,-2.53,64.6,7,5,20
20239,85.0,9.39,11761.0,2.0,1,0,1,1.0,16.2,0,0,3.5,58.0,4,3,20
14580,49.0,6.15,38995.0,3.0,0,1,1,1.0,12.39,0,0,-0.1099999999999994,24.4,5,5,1
17551,80.0,18.46,39255.0,3.0,0,1,0,1.0,20.05,0,1,5.050000000000001,132.0,5,3,21
7777,278.0,8.0,116436.0,3.0,1,0,1,1.0,20.53,0,0,4.43,3.0,6,1,2
14744,49.0,9.4,26588.0,3.0,1,1,1,1.0,12.7,0,0,0.1999999999999993,74.0,8,6,30
23362,35.0,9.0,134327.0,2.0,1,1,1,1.0,18.75,0,1,6.25,48.0,3,1,12
14211,85.0,3.45,44838.0,2.0,1,0,1,1.0,13.8,0,0,1.1000000000000014,25.0,3,2,13
11654,49.0,4.6,146461.0,3.0,1,1,1,1.0,12.17,0,0,-1.33,73.7,10,5,28
13981,35.0,14.5,38267.0,2.0,1,1,1,1.0,19.59,0,1,7.09,74.0,2,2,18
472,85.0,11.09,91056.0,3.0,0,1,1,2.0,14.5,0,1,1.8000000000000007,84.0,4,1,30
11408,49.0,6.77,26764.0,3.0,1,0,1,1.0,12.15,0,0,-0.3499999999999996,55.7,9,2,2
24010,88.0,18.82,42551.0,3.0,1,1,1,2.0,14.09,0,0,2.5732372740337426,133.6,1,4,10
16182,35.0,6.7,150331.0,2.0,1,1,1,1.0,15.23,0,1,2.7300000000000004,44.0,11,1,26
16190,315.0,30.5,41984.0,2.0,1,1,0,2.0,30.59,0,0,15.79,112.0,3,4,8
17594,35.0,6.1,60335.0,2.0,1,1,1,1.0,14.52,0,1,2.02,42.0,12,1,22
17011,85.0,6.95,21222.0,2.0,0,1,0,1.0,14.2,0,0,1.5,49.0,2,6,28
21651,85.0,5.76,26317.0,2.0,1,0,1,1.0,20.6,0,0,7.900000000000002,28.0,2,6,25
22830,315.0,22.4,107057.0,3.0,1,1,0,2.0,21.5,0,0,6.699999999999999,17.0,9,0,13
25530,49.0,1.31,13126.0,2.0,1,1,1,1.0,15.13,0,0,2.630000000000001,58.3,1,5,18
12709,49.0,5.88,66133.0,3.0,0,1,0,1.0,11.8,1,0,-0.6999999999999993,68.5,6,6,19
11570,35.0,7.9,170087.0,2.0,1,1,1,1.0,18.37,0,1,5.870000000000001,43.0,11,3,26
12360,49.0,5.83,71572.0,3.0,1,0,1,1.0,10.88,0,0,-2.619999999999999,53.6,9,4,19
8574,88.0,9.05,5140.0,3.0,1,1,1,2.0,14.8,0,0,2.5732372740337426,61.2,1,3,11
22485,85.0,5.4,83245.0,2.0,1,0,1,1.0,20.0,0,0,7.300000000000001,27.0,1,1,18
20148,49.0,11.87,48913.0,3.0,1,0,1,1.0,12.09,0,0,-1.41,98.2,9,3,12
20397,132.0,30.71,39101.0,3.0,1,0,1,1.0,13.6,0,0,-3.0000000000000018,49.0,5,5,12
732,35.0,8.2,152502.0,2.0,1,1,1,1.0,19.07,0,1,6.57,43.0,1,4,3
18347,85.0,13.5,67397.0,3.0,0,1,1,2.0,12.6,0,0,-0.0999999999999996,114.0,8,3,16
7700,35.0,6.1,168321.0,2.0,1,1,1,1.0,14.52,0,1,2.02,42.0,10,4,23
24930,35.0,4.9,76660.0,2.0,0,0,1,3.0,16.9,0,0,4.399999999999999,29.0,8,4,26
2757,85.0,1.72,35585.0,2.0,0,0,1,2.0,15.1,0,1,2.4000000000000004,37.0,12,3,28
15977,85.0,6.43,68780.0,2.0,1,0,1,1.0,20.1,0,0,7.400000000000002,32.0,1,6,3
8355,85.0,13.52,70927.0,2.0,1,0,1,1.0,16.9,1,0,4.199999999999999,80.0,3,1,16
12368,88.0,1.43,15334.0,3.0,0,0,0,2.0,11.11,0,0,2.5732372740337426,12.9,8,4,31
19815,132.0,14.06,73519.0,1.0,1,1,1,1.0,16.11,0,0,-0.490000000000002,70.0,11,2,27
12873,88.0,16.09,25755.0,3.0,1,1,1,2.0,15.15,0,0,2.5732372740337426,106.2,2,3,14
25635,49.0,4.2,56898.0,2.0,1,1,1,1.0,14.31,0,0,0.8100000000000005,94.2,2,5,1
17951,315.0,3.3,45828.0,2.0,1,1,0,2.0,41.25,0,0,26.45,8.0,4,1,23
16847,49.0,11.13,105707.0,3.0,0,1,1,1.0,13.71,0,0,0.2100000000000008,81.2,3,4,25
17007,315.0,22.7,44533.0,2.0,1,1,0,2.0,26.54,0,0,11.739999999999998,27.0,4,6,7
23163,278.0,17.0,46842.0,2.0,1,1,1,1.0,24.74,0,0,8.639999999999997,163.0,1,1,2
3383,35.0,5.4,121675.0,3.0,1,1,1,3.0,12.86,0,0,0.3599999999999994,42.0,8,3,30
11029,35.0,10.6,123337.0,3.0,1,1,1,1.0,12.93,0,0,0.4299999999999997,82.0,9,3,20
14250,49.0,7.58,73092.0,3.0,1,1,1,1.0,13.21,0,0,0.7100000000000009,65.5,9,4,30
2219,49.0,5.03,170700.0,3.0,0,1,1,1.0,10.43,0,0,-3.0700000000000003,74.4,10,0,8
10901,35.0,6.1,180111.0,3.0,1,1,1,1.0,12.98,0,0,0.4800000000000004,47.0,6,1,1
4143,49.0,9.62,32265.0,2.0,1,1,1,1.0,15.42,0,0,2.92,62.4,12,6,20
22656,132.0,5.22,57036.0,1.0,1,0,1,2.0,15.77,0,0,-0.8300000000000018,69.0,2,4,15
20103,85.0,11.35,62031.0,3.0,0,1,0,3.0,13.7,0,0,1.0,86.0,7,2,4
13152,85.0,1.8,31941.0,2.0,0,1,0,2.0,24.5,0,1,11.8,2.0,12,0,4
15420,278.0,29.0,125506.0,2.0,0,0,1,1.0,22.03,0,0,5.93,147.0,10,4,30
5399,278.0,46.0,46558.0,2.0,0,1,0,1.0,24.74,0,0,8.639999999999997,230.0,12,0,25
1072,85.0,9.55,15663.0,3.0,1,0,1,1.0,11.5,1,0,-1.1999999999999993,83.0,6,4,23
15321,85.0,4.97,88975.0,2.0,0,0,1,1.0,13.0,0,0,0.3000000000000007,122.0,4,1,16
17442,85.0,10.3,80779.0,2.0,0,0,1,3.0,17.7,0,1,5.0,7.0,1,3,3
24543,35.0,5.2,49412.0,3.0,1,1,1,3.0,12.38,0,0,-0.1199999999999992,42.0,7,3,23
2312,85.0,2.77,73896.0,3.0,1,0,1,2.0,12.6,0,0,-0.0999999999999996,22.0,5,1,25
5179,278.0,42.0,88470.0,3.0,1,0,1,1.0,20.4,0,0,4.299999999999997,195.0,5,6,5
5293,88.0,17.33,42849.0,3.0,1,1,1,2.0,13.81,0,0,2.5732372740337426,125.5,1,1,14
689,88.0,5.18,93186.0,3.0,0,1,1,2.0,11.9,1,0,2.5732372740337426,120.0,5,2,12
4059,315.0,69.9,73460.0,2.0,1,1,0,2.0,25.51,0,0,10.71,217.0,3,1,10
14659,80.0,17.4,23492.0,3.0,1,0,1,1.0,27.19,1,0,12.19,7.0,11,2,13
17361,88.0,15.9,101921.0,3.0,0,1,1,2.0,12.0,1,0,2.5732372740337426,84.0,8,6,8
5420,35.0,6.4,63229.0,2.0,1,1,1,1.0,14.88,0,1,2.380000000000001,43.0,2,3,11
18997,49.0,7.06,57766.0,2.0,1,0,1,1.0,14.06,0,0,1.5600000000000005,50.2,2,0,7
17764,35.0,5.0,139205.0,3.0,1,1,1,2.0,12.2,0,0,-0.3000000000000007,41.0,5,2,22
18165,85.0,13.87,12802.0,2.0,1,1,1,1.0,14.3,0,0,1.6000000000000014,97.0,5,6,7
23398,88.0,17.04,24496.0,3.0,1,1,1,2.0,13.07,0,0,2.5732372740337426,130.4,1,4,25
4797,278.0,57.0,81755.0,2.0,1,1,1,3.0,25.41,0,0,9.31,235.0,2,5,23
5019,88.0,19.67,10795.0,2.0,0,1,1,2.0,13.9,1,0,2.5732372740337426,67.0,3,2,6
8359,85.0,5.43,90733.0,3.0,1,0,1,1.0,11.8,0,0,-0.8999999999999986,46.0,6,3,30
20704,85.0,16.83,50215.0,2.0,0,1,0,2.0,13.4,0,1,0.7000000000000011,86.0,4,2,11
15705,35.0,4.4,151339.0,2.0,1,0,0,1.0,20.0,0,1,7.5,22.0,12,0,9
10220,49.0,7.05,72870.0,3.0,0,1,0,1.0,13.21,0,0,0.7100000000000009,46.7,9,4,30
15328,278.0,10.0,132343.0,3.0,1,0,1,1.0,22.27,0,0,6.169999999999998,43.0,7,1,13
21709,85.0,3.09,81073.0,2.0,1,0,1,1.0,18.2,0,0,5.5,17.0,11,6,21
19076,132.0,29.5,29445.0,3.0,0,1,1,1.0,23.5,0,1,6.899999999999999,128.0,12,6,10
18033,35.0,11.8,91809.0,3.0,1,1,1,1.0,14.39,0,0,1.8900000000000008,82.0,4,3,6
3376,49.0,7.08,13781.0,2.0,1,0,1,1.0,14.78,0,0,1.2799999999999994,47.9,1,0,30
20553,278.0,5.0,45684.0,2.0,1,0,1,1.0,27.02,0,0,10.919999999999998,47.0,12,1,19
18707,85.0,16.83,27346.0,2.0,1,0,1,1.0,13.8,0,0,1.1000000000000014,122.0,3,4,16
15830,88.0,2.26,20683.0,3.0,1,0,0,2.0,20.05,0,0,2.5732372740337426,11.3,11,5,24
10827,80.0,6.81,41204.0,3.0,0,1,0,1.0,13.8,0,1,-1.1999999999999993,220.0,6,6,7
18135,88.0,7.22,80973.0,2.0,0,1,1,2.0,14.1,1,1,2.5732372740337426,2.0,12,3,17
23200,88.0,1.9,30998.0,3.0,1,0,0,2.0,10.73,0,0,2.5732372740337426,17.7,5,6,26
1123,35.0,7.0,158325.0,3.0,1,1,1,1.0,16.28,0,1,3.780000000000001,43.0,3,0,30
18878,35.0,7.2,96458.0,3.0,1,1,1,1.0,13.85,0,0,1.3499999999999996,52.0,6,1,27
16993,278.0,26.0,53458.0,2.0,1,0,1,1.0,24.85,0,0,8.75,43.0,3,1,13
10591,88.0,13.4,14848.0,2.0,0,1,1,2.0,13.3,1,0,2.5732372740337426,108.0,4,6,7
23715,49.0,6.81,154494.0,3.0,1,0,0,1.0,12.73,0,0,-0.7699999999999996,5.5,4,4,13
16606,88.0,14.4,76535.0,3.0,0,1,1,2.0,12.2,1,1,2.5732372740337426,114.0,11,1,3
657,132.0,11.32,46832.0,3.0,1,1,1,2.0,14.39,0,0,-2.210000000000001,148.0,9,2,12
12071,49.0,5.4,187445.0,3.0,0,1,1,1.0,13.45,0,0,-0.0500000000000007,22.0,7,5,13
16928,85.0,2.46,31545.0,3.0,1,0,1,1.0,7.7,0,0,-4.999999999999999,32.0,9,2,14
4274,88.0,2.0,51509.0,3.0,1,0,0,2.0,15.54,0,0,2.5732372740337426,12.9,11,3,5
21992,49.0,5.96,23498.0,3.0,1,0,1,1.0,11.9,0,0,-0.5999999999999996,50.1,7,3,2
4153,35.0,4.7,167388.0,3.0,1,1,1,1.0,11.19,0,0,-1.3100000000000005,42.0,10,4,9
23368,35.0,5.4,118470.0,3.0,1,1,1,3.0,12.56,0,0,0.0600000000000005,43.0,7,0,2
14462,35.0,8.0,83315.0,2.0,1,1,1,1.0,18.18,0,1,5.68,44.0,11,1,29
6521,132.0,29.12,38303.0,3.0,1,1,1,2.0,18.81,0,0,2.2099999999999973,69.0,5,2,9
13876,88.0,12.26,82362.0,2.0,0,1,1,2.0,14.2,1,1,2.5732372740337426,2.0,1,0,11
6176,49.0,5.9,165808.0,3.0,1,1,0,1.0,11.57,0,0,-1.93,54.5,8,4,31
12243,49.0,6.56,97635.0,3.0,1,0,1,1.0,12.66,0,0,-0.8399999999999999,51.8,10,4,30
4391,49.0,11.7,63064.0,3.0,1,1,1,1.0,12.15,0,0,-1.3499999999999996,93.9,5,5,17
13363,85.0,1.66,8562.0,3.0,1,1,1,2.0,8.3,0,0,-4.399999999999999,20.0,6,2,24
16166,49.0,15.51,15477.0,2.0,0,1,1,1.0,12.91,0,0,-0.5899999999999999,55.6,3,0,5
11313,132.0,10.0,53716.0,1.0,1,0,1,2.0,19.78,0,0,3.18,113.0,12,6,16
12950,132.0,23.17,36718.0,3.0,1,1,1,2.0,18.8,0,0,2.2,1.0,3,5,24
2236,88.0,12.19,45718.0,2.0,0,0,1,2.0,13.9,1,1,2.5732372740337426,116.0,1,4,10
