power(kW),quantity(kWh),odometer,consumption(kWh/100km),ecr_deviation,trip_distance(km),tire_type,city,motor_way,country_roads,driving_style,A/C,park_heating,labels
-0.1686746987951807,-0.2854651162790699,1.367458450823187,0.043142043142042945,0.07555555555555572,-0.27670588235294125,2.0,1,1,1,1.0,0,1,1
-0.1686746987951807,-0.42500000000000016,0.7024637135023455,-0.4224664224664226,-0.5599999999999997,-0.27670588235294125,2.0,1,1,1,1.0,0,0,1
0.0,0.5017441860465116,-0.2525371311251738,-0.2124542124542127,-0.2733333333333332,0.7830588235294117,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.3552325581395351,1.1836804969008667,-0.1896621896621898,-0.242222222222222,-0.27670588235294125,3.0,1,1,1,1.0,1,0,1
0.0,-0.20058139534883737,0.09910079654872202,-0.20594220594220602,-0.48666666666666636,-0.08094117647058832,2.0,1,0,1,1.0,0,0,1
0.0,-0.2784883720930234,-0.6887287706121601,-0.14407814407814434,-0.1799999999999999,-0.2014117647058824,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.3901162790697676,0.9823732733864365,-0.25478225478225497,-0.33111111111111097,-0.29552941176470593,3.0,1,1,1,1.0,0,0,1
0.0,0.5982558139534884,-0.3742804423249347,-0.28897028897028904,-0.5999999999999996,0.9750588235294118,3.0,1,1,1,1.0,0,0,1
0.0,0.33081395348837195,-0.13515989448653143,-0.6324786324786327,-1.068888888888889,0.9731764705882353,3.0,0,1,0,1.0,0,0,1
0.43373493975903615,-0.36686046511627923,-0.519595358446925,-0.6015466015466016,-0.8488888888888884,-0.10729411764705887,3.0,0,1,1,1.0,0,0,1
0.46987951807228917,-0.6656976744186048,-0.8345114804371272,0.9336589336589336,0.08213277405824243,-0.7943529411764706,3.0,1,0,0,2.0,0,0,1
-0.1686746987951807,0.8773255813953487,0.24533830580713906,0.7806267806267804,1.0822222222222222,0.5138823529411765,2.0,1,1,1,1.0,0,1,1
0.43373493975903615,0.40523255813953485,-0.5984575802071287,-0.048026048026048304,-0.09333333333333312,-0.4272941176470589,3.0,0,1,0,2.0,0,1,1
1.0,-0.6796511627906978,-0.09052457866081058,-0.3573463573463574,-1.3822222222222222,-0.7284705882352942,3.0,1,0,1,2.0,0,0,1
0.0,0.6075581395348837,-0.06083267279129904,-0.6113146113146114,-1.0399999999999998,1.364705882352941,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.36686046511627923,-0.03241420533544707,-0.22710622710622733,-0.2933333333333332,-0.27670588235294125,2.0,1,1,1,1.0,0,0,1
0.0,0.48895348837209285,-0.7126902036202035,-0.2124542124542127,-0.49555555555555547,0.7679999999999999,2.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.2622093023255815,-0.37663240510934676,0.06267806267806264,0.1022222222222226,-0.2578823529411765,2.0,1,1,1,1.0,0,0,1
0.37349397590361444,0.004069767441860275,0.06675805969567421,0.4338624338624337,0.05333333333333358,-0.6908235294117647,3.0,1,0,1,2.0,0,0,1
0.0,0.15988372093023237,0.7017360344088257,0.16849816849816823,0.024444444444444616,0.14870588235294102,2.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.40174418604651174,1.1524812557662072,-0.4354904354904356,-0.5777777777777775,-0.23905882352941182,3.0,1,1,1,1.0,0,0,1
0.0,-0.669186046511628,1.39269332224489,-0.16035816035816056,-0.4244444444444443,-0.7472941176470589,2.0,1,0,1,1.0,0,0,1
0.46987951807228917,-0.6017441860465117,-0.5353574073833439,-0.28897028897028904,0.08213277405824243,-0.5515294117647059,3.0,1,0,0,2.0,0,0,1
0.43373493975903615,-0.5529069767441862,0.1676195797653235,0.7985347985347981,1.0622222222222222,-0.6908235294117647,2.0,1,1,1,2.0,0,0,1
0.43373493975903615,-0.14476744186046525,0.37598269163298986,-0.2922262922262925,-0.42666666666666647,1.2668235294117647,3.0,0,1,1,1.0,0,0,1
-0.1686746987951807,-0.2622093023255815,-0.19647985238509816,0.12128612128612115,0.18222222222222248,-0.27670588235294125,2.0,1,1,1,1.0,0,1,1
1.0,-0.36686046511627923,0.10184258741894825,1.6174196174196172,1.3133333333333332,-0.33317647058823535,1.0,1,0,1,2.0,0,0,1
0.0,-0.1808139534883723,0.034909105084657666,-0.07407407407407438,-0.08444444444444442,-0.163764705882353,3.0,1,0,1,1.0,0,0,1
0.0,-0.6866279069767444,-0.7139766363033903,0.059422059422059165,0.09777777777777787,-0.3783529411764706,2.0,1,1,1,1.0,0,0,1
0.0,-0.663372093023256,1.1710630611900152,-0.44851444851444866,-0.8177777777777775,-0.7717647058823529,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.22732558139534895,-0.1560546798861702,0.2368742368742366,0.34000000000000025,-0.27670588235294125,2.0,1,1,1,1.0,0,1,1
0.43373493975903615,-0.6598837209302326,-0.18106864872591188,-0.27594627594627597,-0.40444444444444394,0.5515294117647058,3.0,0,1,0,2.0,0,0,1
0.46987951807228917,-0.3715116279069769,-0.484614784879868,-0.578754578754579,0.08213277405824243,-0.12800000000000009,3.0,1,0,0,2.0,0,0,1
0.0,0.1098837209302324,-0.02975038008238367,-0.5771265771265774,-0.9933333333333333,1.1990588235294117,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,0.16802325581395333,1.2290564860896345,-0.16687016687016692,-0.21111111111111075,0.3444705882352941,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.413372093023256,0.9834647920267162,-0.3833943833943835,-0.5066666666666664,-0.27670588235294125,3.0,1,1,1,1.0,0,0,1
0.37349397590361444,0.15639534883720918,0.07182582481125824,-0.14407814407814434,-0.7355555555555555,0.156235294117647,3.0,1,0,1,2.0,0,0,1
-0.1686746987951807,-0.01802325581395362,-0.5875034109957509,-0.19780219780219807,-0.25333333333333324,0.1374117647058823,3.0,1,1,1,1.0,0,0,1
0.0,-0.88546511627907,-0.8685954494068115,0.21600999699312912,0.08213277405824243,0.4235294117647059,3.0,1,1,1,1.0,0,0,1
0.0,-0.20406976744186056,-0.4843548994893252,-0.06267806267806293,-0.0688888888888888,-0.1468235294117648,2.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.3087209302325583,-0.5316540405681095,-0.033374033374033676,-0.028888888888888867,-0.27670588235294125,3.0,1,1,1,1.0,0,1,1
1.0,0.040116279069767315,0.3279428771911587,0.7627187627187625,0.1466666666666665,2.019764705882353,3.0,0,1,1,1.0,0,0,1
0.0,-0.2854651162790699,1.3552828202762581,-0.1310541310541313,-0.38444444444444437,-0.21458823529411775,2.0,1,0,1,1.0,0,0,1
0.0,0.10058139534883703,-0.6788141429629534,-0.026862026862027013,-0.01999999999999977,0.28047058823529397,3.0,1,1,1,3.0,0,0,1
0.43373493975903615,-0.01802325581395362,-0.3084514729004509,0.06593406593406582,0.06222222222222267,-0.1825882352941177,2.0,0,1,0,2.0,0,1,1
-0.1686746987951807,-0.2854651162790699,0.8754954065257221,0.10175010175010146,0.15555555555555559,-0.29552941176470593,3.0,1,1,1,1.0,0,1,1
-0.1686746987951807,-0.2389534883720932,0.8598243174759931,-0.07407407407407438,-0.08444444444444442,-0.1825882352941177,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.3784883720930234,1.4018672765310498,-0.26617826617826645,-0.34666666666666657,-0.27670588235294125,3.0,1,1,1,1.0,0,1,1
0.43373493975903615,-0.09011627906976759,0.10168665618462258,0.8310948310948312,1.1066666666666674,-0.7096470588235295,2.0,0,1,0,3.0,0,1,1
0.43373493975903615,0.194767441860465,0.28586743246228413,0.0008140008140006521,-0.026666666666666297,0.0997647058823529,3.0,0,0,1,2.0,0,0,1
0.0,-0.7040697674418607,1.4995841833751316,-0.3150183150183151,-0.6355555555555552,-0.020705882352941202,3.0,0,1,0,3.0,0,0,1
-0.1686746987951807,-0.36686046511627923,-0.3382733214652338,-0.22710622710622733,-0.2933333333333332,-0.27670588235294125,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.413372093023256,0.6780994581389607,-0.3833943833943835,-0.5066666666666664,-0.27670588235294125,3.0,1,1,1,1.0,0,0,1
0.0,-0.35755813953488386,-0.5375664332029575,-0.4013024013024016,-0.5311111111111111,-0.19388235294117656,3.0,1,0,1,1.0,0,0,1
0.0,-0.4366279069767443,0.9476006081318139,-0.4582824582824585,-0.8311111111111109,-0.19011764705882356,3.0,1,0,1,1.0,0,0,1
0.0,-0.3284883720930234,-0.5270670634250295,-0.32804232804232814,-0.4311111111111108,-0.18823529411764706,3.0,1,0,1,1.0,0,0,1
0.0,-0.27383720930232575,0.9535130007666619,-0.6813186813186813,-1.1355555555555552,0.03199999999999992,3.0,0,1,0,1.0,0,0,1
-0.1686746987951807,-0.413372093023256,0.09681380511194564,-0.3833943833943835,-0.5066666666666664,-0.27670588235294125,2.0,1,1,1,1.0,0,0,1
1.0,-0.6389534883720932,0.18092571176111336,1.7606837606837602,1.5088888888888885,0.796235294117647,1.0,1,0,1,1.0,0,1,1
0.37349397590361444,1.188953488372093,0.06080668425224476,0.10500610500610494,-0.3955555555555552,1.5679999999999998,3.0,1,0,1,2.0,0,0,1
0.0,-0.5238372093023257,1.3885221617266785,-0.048026048026048304,-0.2711111111111111,-0.013176470588235348,2.0,1,1,1,1.0,0,0,1
0.43373493975903615,1.1215116279069768,-0.18904713021557493,-0.22710622710622733,-0.3377777777777775,1.5679999999999998,3.0,0,1,0,2.0,0,0,1
0.0,0.15872093023255796,-0.2106825889782606,0.131054131054131,0.19555555555555593,0.1223529411764706,2.0,0,1,0,1.0,0,1,1
0.0,0.6203488372093022,-0.662181477968216,0.04151404151404135,0.07333333333333354,0.17882352941176471,3.0,0,1,1,3.0,0,0,1
0.0,-0.22383720930232567,0.6508634692100783,-0.26129426129426137,-0.5622222222222218,-0.08470588235294117,3.0,1,0,1,1.0,0,0,1
0.0,-0.327325581395349,-0.6429109762594696,-0.3866503866503869,-0.5111111111111111,-0.16,3.0,1,0,1,1.0,0,0,1
0.43373493975903615,0.0412790697674417,-0.09392907727692087,-0.503866503866504,-0.7155555555555551,0.32564705882352935,3.0,0,1,0,2.0,1,0,1
-0.1686746987951807,-0.3552325581395351,0.6649232688384422,-0.1896621896621898,-0.242222222222222,-0.27670588235294125,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.1343023255813955,-0.43361227698584925,0.4794464794464795,0.6711111111111117,-0.2578823529411765,2.0,1,1,1,1.0,0,1,1
0.0,0.3284883720930232,-0.7250477539405122,-0.13919413919413925,-0.173333333333333,-0.047058823529411764,2.0,1,0,1,1.0,0,0,1
2.7590361445783134,0.15639534883720918,0.4118858583364736,0.7936507936507936,0.3000000000000002,-0.9167058823529413,3.0,1,0,0,1.0,0,0,1
0.0,-0.3540697674418606,0.9145171979157192,-0.48107448107448136,-0.8622222222222222,-0.15247058823529414,3.0,1,0,1,1.0,0,0,1
0.0,-0.3482558139534885,0.006568603245968528,-0.0008140008140009412,0.015555555555555767,-0.2578823529411765,3.0,1,1,1,1.0,0,0,1
0.0,0.8156976744186045,-0.5068089972322206,-0.35246235246235263,-0.6866666666666664,-0.06776470588235296,3.0,1,0,1,1.0,0,0,1
0.46987951807228917,1.4017441860465116,-0.6554634406226854,0.04802604802604772,0.08213277405824243,1.5679999999999998,3.0,1,1,1,2.0,0,0,1
0.46987951807228917,-0.2377906976744187,-0.8517548760996401,-0.5527065527065529,0.08213277405824243,0.05458823529411762,3.0,1,1,1,2.0,0,0,1
-0.1686746987951807,-0.42500000000000016,1.200027287966007,-0.46642246642246643,-0.6199999999999997,-0.2578823529411765,3.0,1,1,1,1.0,0,0,1
0.0,0.22151162790697668,-0.7577673246098471,0.3915343915343911,0.3288888888888888,0.10917647058823524,2.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.1343023255813955,-0.45247995633925436,0.5478225478225476,0.7644444444444445,-0.27670588235294125,2.0,1,1,1,1.0,0,1,1
0.0,0.11569767441860457,0.49842769338721626,-0.6666666666666667,-1.1155555555555554,0.6795294117647058,3.0,1,0,1,1.0,0,0,1
0.0,-0.009883720930232657,0.9314357368400535,-0.43060643060643083,-0.7933333333333332,0.16188235294117637,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.3436046511627908,1.3663539379133802,-0.1505901505901507,-0.18888888888888855,-0.27670588235294125,2.0,1,1,1,1.0,0,1,1
0.0,-0.03081395348837216,1.0137024572163675,0.06593406593406582,-0.11555555555555526,-0.007529411764705989,2.0,1,0,1,1.0,0,0,1
0.43373493975903615,-0.8296511627906978,-0.5471042270358771,-1.1225071225071228,-1.5599999999999996,-0.6908235294117647,3.0,1,1,1,2.0,0,0,1
0.0,-0.27383720930232575,-0.8866834725885885,-0.23687423687423717,-0.5288888888888889,-0.15811764705882364,3.0,1,0,1,1.0,0,0,1
0.0,0.15872093023255796,-0.6429109762594696,-0.48758648758648776,-0.871111111111111,0.572235294117647,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.12267441860465134,-0.5189586392400951,0.11477411477411449,0.1733333333333336,-0.12611764705882358,2.0,1,0,1,1.0,0,0,1
-0.1686746987951807,0.7610465116279068,0.45843133178268386,0.8131868131868127,1.1266666666666665,0.4009411764705882,2.0,1,1,1,1.0,0,1,1
0.43373493975903615,-0.7040697674418607,-0.46297932611718234,-0.06430606430606453,-0.11555555555555526,-0.4649411764705883,2.0,0,0,1,2.0,0,1,1
0.0,0.42499999999999993,-0.7756734280182439,0.10500610500610494,-0.06222222222222188,0.8056470588235294,2.0,1,0,1,1.0,0,0,1
2.7590361445783134,-0.541279069767442,0.4117819041802565,0.7936507936507936,0.3000000000000002,-0.8790588235294118,3.0,1,0,0,1.0,0,0,1
0.43373493975903615,-0.7738372093023257,0.23639824837246773,-0.7643467643467644,-1.0711111111111107,-0.6908235294117647,2.0,1,1,1,2.0,0,0,1
0.0,0.31918604651162785,-0.8201917954182205,-0.020350020350020637,-0.011111111111111072,-0.13176470588235295,2.0,1,1,1,1.0,0,0,1
0.43373493975903615,1.1331395348837208,0.5280546279090921,-0.14570614570614593,-0.22666666666666638,0.9279999999999999,3.0,0,1,1,2.0,0,0,1
0.43373493975903615,-0.6877906976744187,-0.7827293163714801,-0.4224664224664226,-0.604444444444444,-0.6343529411764707,3.0,1,1,0,1.0,0,0,1
-0.1686746987951807,0.5052325581395348,0.5517561755265927,-0.10826210826210841,-0.13111111111111087,0.7021176470588235,3.0,1,1,1,1.0,0,0,1
0.43373493975903615,0.18313953488372087,-0.33304962511532415,0.4566544566544566,0.5955555555555561,-0.1449411764705883,2.0,0,0,1,2.0,0,1,1
-0.1686746987951807,-0.3784883720930234,-0.610685187832166,-0.26617826617826645,-0.34666666666666657,-0.27670588235294125,3.0,1,1,1,2.0,0,0,1
0.46987951807228917,-0.42500000000000016,-0.46297932611718234,-0.6161986161986163,0.08213277405824243,-0.18823529411764706,3.0,1,0,0,2.0,0,0,1
0.0,0.31918604651162785,-0.017028990215315044,-0.3817663817663819,-0.5044444444444441,0.6983529411764705,3.0,1,1,1,1.0,0,0,1
0.0,-0.18197674418604667,0.4343789388879504,-0.05128205128205149,-0.2755555555555554,-0.12611764705882358,2.0,1,0,1,1.0,0,0,1
1.0,-0.07616279069767455,-0.42950608781527344,0.6096866096866093,-0.06222222222222267,0.156235294117647,3.0,1,1,1,1.0,0,0,1
0.0,-0.33197674418604667,-0.11238094000545759,-0.36711436711436723,-0.4844444444444442,-0.17505882352941185,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.42500000000000016,-0.6705887703522746,-0.4224664224664226,-0.5599999999999997,-0.27670588235294125,3.0,1,1,1,1.0,0,0,1
0.0,-0.32383720930232573,0.22067518224463012,-0.5461945461945462,-0.9511111111111108,-0.07529411764705882,3.0,1,0,1,1.0,0,0,1
0.37349397590361444,0.3180232558139534,-0.18843639954779942,0.7008547008547008,0.41777777777777814,0.19388235294117642,2.0,0,0,1,2.0,0,1,1
0.43373493975903615,-0.42500000000000016,0.19681770339280377,1.7264957264957266,2.3288888888888897,-0.6908235294117647,2.0,1,1,1,2.0,0,0,1
-0.1686746987951807,0.3889534883720929,0.23573554062658367,0.6927146927146925,0.9622222222222224,0.1374117647058823,2.0,1,1,1,1.0,0,1,1
0.0,-0.33197674418604667,1.2327728471743962,-0.4761904761904763,-0.8555555555555553,-0.07341176470588245,3.0,0,1,1,1.0,0,0,1
0.46987951807228917,1.6598837209302324,-0.6523967930142807,-0.1912901912901914,0.08213277405824243,2.1741176470588233,3.0,0,1,1,2.0,0,0,1
-0.1686746987951807,-0.25058139534883733,-0.5037163610847616,0.10175010175010146,0.15555555555555559,-0.2578823529411765,2.0,1,1,1,1.0,0,1,1
-0.1686746987951807,0.5517441860465115,0.8415153917122549,0.14733414733414724,0.21777777777777807,0.5703529411764705,2.0,1,1,1,1.0,0,1,1
1.0,1.547093023255814,0.1226724014709513,0.5706145706145704,-0.11555555555555566,1.0409411764705883,3.0,1,1,0,1.0,1,0,1
-0.1686746987951807,-0.07616279069767455,-0.4907220915576231,0.6682946682946683,0.9288888888888894,-0.2578823529411765,2.0,1,1,1,1.0,0,1,1
0.37349397590361444,-0.7366279069767443,-0.629163039099757,-0.18152218152218155,-0.7866666666666663,0.796235294117647,3.0,1,0,1,1.0,1,0,1
1.0,-0.1924418604651164,0.1343022726977403,0.7203907203907205,0.08888888888888917,-0.5590588235294118,3.0,0,0,1,1.0,0,0,1
-0.1686746987951807,-0.1808139534883723,0.7506464649089751,0.3915343915343911,0.551111111111111,-0.27670588235294125,2.0,1,1,1,1.0,0,1,1
0.0,-0.022674418604651195,0.7568317372038931,-0.3882783882783885,-0.7355555555555555,-0.4592941176470589,3.0,0,1,1,1.0,0,0,1
0.0,0.18430232558139525,-0.44832179009057005,0.0008140008140006521,-0.20444444444444423,0.26164705882352923,2.0,1,0,1,1.0,0,0,1
0.37349397590361444,-0.32383720930232573,0.06779760125784529,0.4338624338624337,0.05333333333333358,0.4385882352941176,3.0,1,0,1,2.0,0,0,1
0.0,-0.17848837209302337,-0.44218849487376066,-0.12617012617012624,-0.1555555555555552,-0.6381176470588237,2.0,0,1,1,1.0,0,0,1
0.43373493975903615,0.4005813953488371,0.5708577517314865,-0.1131461131461132,-0.1822222222222217,1.0974117647058823,3.0,0,1,1,2.0,0,0,1
0.0,0.3633720930232556,-0.019601855581688477,-0.5152625152625154,-0.9088888888888886,0.8903529411764706,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.0877906976744187,0.4746871629611341,0.4989824989824986,0.6977777777777777,-0.2202352941176471,2.0,1,1,1,1.0,0,1,1
0.43373493975903615,0.33430232558139517,-0.10415556739477891,-0.24338624338624354,-0.35999999999999965,0.5515294117647058,3.0,0,1,0,2.0,0,0,1
-0.1686746987951807,0.8773255813953487,-0.22510622815338435,-0.19780219780219807,-0.25333333333333324,1.2291764705882353,3.0,1,0,1,1.0,0,1,1
0.43373493975903615,0.11802325581395336,-0.03415543745208363,-0.27594627594627597,-0.40444444444444394,-0.6155294117647059,3.0,0,1,0,2.0,0,0,1
1.0,1.8598837209302324,-0.3283197110074457,0.0008140008140006521,-0.8933333333333334,-0.013176470588235348,3.0,0,1,0,2.0,0,0,1
-0.1686746987951807,-0.3203488372093024,-0.24464960952220072,-0.12617012617012624,-0.1555555555555552,-0.2578823529411765,3.0,1,1,1,1.0,0,0,1
0.0,-0.3110465116279071,0.9170510804735111,-0.3443223443223444,-0.6755555555555551,-0.15811764705882364,3.0,1,0,1,1.0,0,0,1
0.0,0.01569767441860442,-0.7887066803539639,0.08221408221408205,0.1288888888888891,0.0,2.0,0,1,1,1.0,0,0,1
0.46987951807228917,1.15406976744186,-0.3343230635289837,0.018722018722018466,0.08213277405824243,1.3251764705882352,3.0,1,1,1,2.0,0,0,1
1.0,0.4936046511627906,0.14542536741297088,0.23361823361823342,-0.5755555555555557,0.4574117647058823,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.3552325581395351,1.2348909131073196,-0.24013024013024037,-0.311111111111111,-0.2578823529411765,3.0,1,1,1,1.0,0,0,1
0.0,-0.541279069767442,1.2045103109528699,-0.5250305250305253,-0.922222222222222,-0.7981176470588236,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,0.13313953488372088,0.16794443650350196,1.185999185999186,1.6355555555555557,-0.2202352941176471,2.0,1,1,1,1.0,0,1,1
1.0,0.6215116279069767,-0.46699455540106816,0.9434269434269431,0.39333333333333304,0.23152941176470582,3.0,1,1,1,2.0,0,1,1
0.43373493975903615,0.5517441860465115,-0.3568551268890419,-0.08058608058608074,-0.13777777777777742,0.7397647058823529,2.0,1,0,1,2.0,0,0,1
0.43373493975903615,-0.2598837209302327,-0.5973140844887405,-0.27594627594627597,-0.40444444444444394,0.5891764705882352,3.0,1,1,0,2.0,0,1,1
-0.1686746987951807,0.028488372093023167,1.0754382317398028,0.6585266585266583,0.9155555555555556,-0.163764705882353,2.0,1,1,1,1.0,0,1,1
-0.1686746987951807,-0.07616279069767455,1.30246111464844,0.6682946682946683,0.9288888888888894,-0.2578823529411765,2.0,1,1,1,1.0,0,1,1
0.43373493975903615,0.8075581395348835,-0.4766492976597321,0.09849409849409828,0.10666666666666696,0.5515294117647058,2.0,0,1,0,2.0,0,1,1
-0.1686746987951807,-0.3552325581395351,0.6984354899489326,-0.1896621896621898,-0.242222222222222,-0.27670588235294125,2.0,1,1,1,1.0,0,0,1
0.0,0.2982558139534883,-0.07758228621178061,-0.446886446886447,-0.5933333333333332,0.7303529411764705,3.0,1,0,1,1.0,0,0,1
0.37349397590361444,1.1098837209302324,-0.31639097158153257,0.6943426943426945,0.40888888888888947,1.436235294117647,3.0,0,1,0,1.0,1,0,1
1.0,0.4749999999999999,0.17367490936497004,1.179487179487179,0.7155555555555551,0.7209411764705882,3.0,1,1,0,1.0,0,1,1
1.0,0.6680232558139534,0.03334979274140104,0.2629222629222627,-0.5355555555555558,1.7750588235294118,1.0,1,1,1,1.0,1,1,1
0.0,0.44360465116279063,0.3971373624231714,0.2596662596662595,0.14888888888888907,0.39152941176470585,2.0,1,0,1,1.0,0,1,1
0.0,-0.3203488372093024,-0.3684070324986681,-0.28571428571428586,-0.3733333333333331,-0.19576470588235304,3.0,1,0,1,1.0,0,0,1
0.43373493975903615,-0.6598837209302326,-0.6676650597086685,-0.048026048026048304,-0.09333333333333312,-0.672,2.0,1,1,0,2.0,0,0,1
0.0,-0.05290697674418626,-0.4703210884000156,0.4208384208384204,0.5911111111111109,-0.163764705882353,2.0,1,0,1,1.0,0,1,1
0.46987951807228917,1.0401162790697676,-0.34406876567433764,-0.13431013431013447,0.08213277405824243,1.3571764705882354,3.0,1,1,1,2.0,0,0,1
-0.1686746987951807,-0.5296511627906979,-0.4269851995270086,0.5429385429385425,0.7577777777777777,-0.6343529411764707,2.0,1,0,0,1.0,0,1,1
0.37349397590361444,1.5947674418604652,-0.18291383499876554,0.6031746031746029,0.2844444444444447,0.26917647058823524,2.0,1,0,1,2.0,0,1,1
-0.1686746987951807,-0.2622093023255815,1.304033421261224,0.5347985347985348,0.7466666666666671,-0.38964705882352946,2.0,1,0,1,1.0,0,1,1
0.46987951807228917,-0.7436046511627908,-0.6523058331275907,0.9043549043549043,0.08213277405824243,-0.8545882352941178,3.0,1,0,0,2.0,0,0,1
1.0,0.644767441860465,0.1208142209285705,0.6455026455026455,-0.013333333333333098,-0.5025882352941177,3.0,0,1,1,1.0,0,0,1
0.0,-0.3040697674418606,1.2507309276609015,-0.5413105413105415,-0.9444444444444442,-0.4818823529411765,3.0,1,1,1,1.0,0,0,1
-0.1686746987951807,-0.42500000000000016,-0.6151941993580831,0.10663410663410652,0.16222222222222252,-0.44611764705882356,3.0,1,0,1,3.0,0,0,1
0.0,-0.3017441860465118,0.8894382577283418,-0.3296703296703297,-0.6555555555555552,-0.27294117647058824,3.0,1,0,1,1.0,0,0,1
-0.1686746987951807,-0.3436046511627908,0.40441415335836894,-0.1505901505901507,-0.18888888888888855,-0.27670588235294125,3.0,1,1,1,1.0,0,0,1
0.0,-0.031976744186046555,-0.7980365658744494,0.2189662189662188,0.31555555555555576,-0.07152941176470597,2.0,1,0,1,1.0,0,0,1
0.43373493975903615,0.16337209302325575,-0.14893382018529827,-0.4550264550264553,-0.6488888888888886,0.5515294117647058,3.0,0,1,0,2.0,0,0,1
-0.1686746987951807,-0.16918604651162802,0.593714671829723,-0.1896621896621898,-0.242222222222222,-0.05082352941176476,3.0,1,1,1,1.0,0,0,1
0.0,-0.2691860465116281,-0.12402380550177372,-0.2954822954822957,-0.3866666666666665,-0.12611764705882358,2.0,1,0,1,1.0,0,0,1
-0.1686746987951807,1.1563953488372094,1.0451875722806243,0.6389906389906391,0.8888888888888895,0.8338823529411764,2.0,1,1,1,1.0,0,1,1
0.43373493975903615,0.25058139534883717,-0.6160648154164013,-0.34106634106634115,-0.4933333333333329,0.5138823529411765,3.0,0,1,0,2.0,0,0,1
