power(kW),quantity(kWh),odometer,consumption(kWh/100km),ecr_deviation,trip_distance(km),tire_type,city,motor_way,country_roads,driving_style,A/C,park_heating,labels
2.7590361445783134,2.71453488372093,0.27714827760957417,0.7676027676027676,0.26444444444444454,1.304470588235294,3.0,1,1,0,1.0,0,0,0
2.7590361445783134,4.807558139534883,0.2573969879283236,1.0264550264550263,0.6177777777777779,2.433882352941177,3.0,1,1,1,3.0,0,0,0
2.7590361445783134,3.8773255813953487,0.5113180087581377,1.85022385022385,1.742222222222222,2.2268235294117646,2.0,0,1,0,1.0,0,0,0
2.7590361445783134,3.063372093023256,-0.7474238860662448,1.062271062271062,0.6666666666666665,5.426823529411765,3.0,0,0,1,1.0,0,0,0
2.7590361445783134,3.5284883720930234,-0.8421651051886119,1.9413919413919414,1.8666666666666671,2.151529411764706,3.0,1,1,1,3.0,0,0,0
2.7590361445783134,1.722674418604651,0.76179554816326,1.8958078958078957,1.8044444444444447,0.5327058823529411,3.0,0,0,1,1.0,0,0,0
2.7590361445783134,0.7377906976744185,0.5255857166989357,1.298331298331298,0.9888888888888885,-0.29552941176470593,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,6.900581395348837,-0.5629572358589862,1.3064713064713063,0.9999999999999998,4.617411764705882,2.0,0,1,0,1.0,0,0,0
2.7590361445783134,1.4354651162790697,-0.6571916784697949,1.8632478632478633,1.7600000000000002,0.9656470588235293,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,4.109883720930233,0.8310420104733812,1.7411477411477412,1.5933333333333335,1.7374117647058822,3.0,0,1,1,1.0,0,0,0
2.7590361445783134,1.7843023255813952,0.2396208272151981,1.0004070004070003,0.5822222222222222,0.06211764705882348,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,4.807558139534883,-0.5098106734929896,0.6324786324786321,0.07999999999999968,4.052705882352941,3.0,1,1,1,1.0,0,0,0
0.43373493975903615,5.337790697674419,-0.41493951167535115,-0.06430606430606453,-0.11555555555555526,6.217411764705883,2.0,0,1,0,2.0,0,0,0
2.7590361445783134,1.6680232558139534,-0.3453811868965786,2.039072039072039,2.0,-0.12611764705882358,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.1331395348837208,0.61162077523812,0.7382987382987383,0.2244444444444447,0.7397647058823529,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,0.6215116279069767,0.726801980326676,2.0358160358160355,1.9955555555555557,-0.672,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.6215116279069767,0.44272125992437333,1.2364672364672362,0.9044444444444443,2.471529411764706,2.0,0,1,1,1.0,0,0,0
2.7590361445783134,0.040116279069767315,-0.2269774029652923,1.685795685795686,1.517777777777778,-0.31435294117647067,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.6215116279069767,0.9037709370167756,2.2735042735042734,2.3200000000000003,0.11858823529411759,2.0,0,0,1,1.0,0,0,0
2.7590361445783134,-0.541279069767442,-0.5441285393141625,1.137159137159137,0.7688888888888888,1.9632941176470589,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.23430232558139522,0.7980755486830308,1.2657712657712654,0.9444444444444442,0.08094117647058818,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.15639534883720918,-0.6509544290967684,1.6109076109076108,1.4155555555555557,-0.29552941176470593,2.0,0,1,0,1.0,0,0,0
-0.1686746987951807,1.4122093023255815,-0.43462583000896604,1.4025234025234024,1.9311111111111114,0.6268235294117647,2.0,1,0,1,1.0,0,1,0
2.7590361445783134,0.8552325581395349,0.7793118234858427,1.1029711029711027,0.722222222222222,0.4197647058823529,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.272674418604651,0.13608248762295827,1.7623117623117621,1.6222222222222227,-0.9543529411764706,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.644767441860465,0.6074756032589628,1.352055352055352,1.0622222222222222,1.2291764705882353,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.7377906976744185,1.0152227867510428,1.1501831501831499,0.7866666666666663,-0.35200000000000004,3.0,0,1,1,1.0,0,0,0
2.7590361445783134,2.249418604651163,0.09360422053874241,2.193732193732193,2.2111111111111104,1.172705882352941,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.040116279069767315,-0.6953038709928921,2.113960113960114,2.102222222222222,1.6432941176470588,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.598255813953488,-0.01433917642319737,1.0459910459910462,0.6444444444444447,3.4127058823529413,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,0.272674418604651,-0.4902153150460647,0.7334147334147333,0.21777777777777768,-0.6908235294117647,3.0,0,0,1,1.0,0,0,0
2.7590361445783134,1.5517441860465115,-0.6937705471886898,2.113960113960114,2.102222222222222,-0.6343529411764707,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.784302325581396,0.8489611081513053,1.2478632478632476,0.9199999999999999,1.5679999999999998,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,5.15639534883721,-0.38860012734384136,1.394383394383394,1.1199999999999997,1.6432941176470588,2.0,1,1,1,3.0,0,0,0
2.7590361445783134,-0.15755813953488387,0.8034681705367933,1.2657712657712654,0.9444444444444442,-0.33317647058823535,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.8540697674418604,0.5182829372246839,1.298331298331298,0.9888888888888885,1.0221176470588236,2.0,0,1,0,1.0,0,0,0
2.7590361445783134,3.2959302325581397,-0.2906883064568525,1.9397639397639397,1.8644444444444446,0.11858823529411759,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.8773255813953487,-0.5297049001390387,1.658119658119658,1.4799999999999998,0.9656470588235293,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,4.807558139534883,-0.7748547890380342,1.0655270655270652,0.6711111111111108,4.278588235294118,3.0,0,1,1,1.0,0,0,0
2.7590361445783134,1.202906976744186,-0.6658588562443962,1.9365079365079365,1.8600000000000003,0.30682352941176466,2.0,0,1,1,3.0,0,0,0
0.43373493975903615,3.9470930232558143,-0.1718297230921164,-0.3899063899063901,-0.5599999999999997,5.558588235294118,3.0,0,1,0,2.0,0,0,0
2.7590361445783134,2.016860465116279,0.5263913614096184,1.298331298331298,0.9888888888888885,0.0997647058823529,2.0,1,1,1,1.0,0,0,0
1.0,-0.22732558139534895,0.21060462336109775,4.49084249084249,5.235555555555556,-0.8225882352941177,1.0,1,0,0,1.0,0,1,0
2.7590361445783134,2.71453488372093,0.5461426510908689,1.5457875457875454,1.3266666666666662,0.38211764705882345,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,3.761046511627907,0.8471419104175059,1.2478632478632476,0.9199999999999999,4.692705882352941,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,-0.42500000000000016,-0.4327546551970581,1.137159137159137,0.7688888888888888,1.4174117647058824,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,1.0866279069767442,0.6959925672778304,1.2266992266992267,0.8911111111111113,-0.2202352941176471,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.7377906976744185,0.6509934119053498,1.1729751729751727,0.8177777777777775,0.4574117647058823,3.0,1,0,1,1.0,0,0,0
0.43373493975903615,3.4470930232558135,0.0781540340709747,-0.5527065527065529,-0.7822222222222219,5.426823529411765,3.0,0,1,0,2.0,0,0,0
2.7590361445783134,0.9703488372093022,-0.31238873656717386,1.6678876678876675,1.493333333333333,2.000941176470588,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.272674418604651,-0.6868965786088335,1.9527879527879524,1.8822222222222211,1.0974117647058823,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,-0.07616279069767455,0.7574034850630872,2.0358160358160355,1.9955555555555557,-0.6155294117647059,2.0,0,0,1,1.0,0,0,0
2.7590361445783134,3.8773255813953487,0.22853671530854894,0.9613349613349609,0.5288888888888885,2.603294117647059,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.1796511627906976,-0.19041152851592447,1.1843711843711842,0.8333333333333331,2.1703529411764704,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,2.71453488372093,1.051918603895682,0.21600999699312912,0.08213277405824243,1.7938823529411765,3.0,1,0,1,1.0,0,0,0
0.46987951807228917,2.1261627906976743,-0.6384019647335525,-0.2954822954822957,0.08213277405824243,2.9308235294117644,3.0,0,1,0,2.0,0,0,0
2.7590361445783134,4.807558139534883,0.9592044908195486,1.3406593406593406,1.0466666666666666,3.0738823529411765,2.0,0,1,1,1.0,0,0,0
2.7590361445783134,3.644767441860465,-0.8318476551840638,0.987382987382987,0.5644444444444441,2.942117647058824,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.7377906976744185,0.7290369946853438,2.0358160358160355,1.9955555555555557,2.1703529411764704,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,2.249418604651163,0.40251699000740676,0.7936507936507936,0.3000000000000002,0.06211764705882348,3.0,1,1,0,1.0,0,0,0
0.43373493975903615,2.4936046511627907,0.09699572488532557,-0.503866503866504,-0.7155555555555551,3.902117647058824,3.0,0,1,0,2.0,0,0,0
2.7590361445783134,5.85406976744186,0.08618449263874631,1.967439967439967,1.902222222222222,3.111529411764706,2.0,1,1,0,1.0,0,0,0
2.7590361445783134,5.737790697674419,0.9934054082149772,1.5750915750915753,1.366666666666667,1.304470588235294,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,4.9238372093023255,0.39183570045609883,0.9320309320309317,0.48888888888888854,4.278588235294118,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,-0.07616279069767455,0.3322699689436958,0.7676027676027676,0.26444444444444454,2.923294117647059,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,2.1331395348837208,0.6649622516470237,1.1127391127391122,0.7355555555555551,-0.12611764705882358,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,1.7843023255813952,-0.6707966786647088,1.9365079365079365,1.8600000000000003,0.5515294117647058,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.8308139534883723,0.118891069038554,2.1546601546601547,2.157777777777778,1.172705882352941,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,5.621511627906977,-0.004203646192029315,1.0459910459910462,0.6444444444444447,3.9209411764705884,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,0.5052325581395348,-0.6136608755538807,2.332112332112332,2.4000000000000004,-0.2014117647058824,2.0,1,0,1,1.0,0,0,0
1.0,2.1331395348837208,0.08639240095118053,0.612942612942613,-0.05777777777777758,0.26917647058823524,1.0,1,1,1,2.0,0,0,0
1.0,1.8773255813953489,-0.029165637953662435,0.08221408221408205,-0.7822222222222224,2.528,3.0,1,1,1,2.0,0,0,0
2.7590361445783134,2.1331395348837208,1.0023584599191757,1.2576312576312572,0.933333333333333,1.7750588235294118,3.0,0,0,1,1.0,0,0,0
2.7590361445783134,-0.42500000000000016,-0.4720753147861793,1.0541310541310538,0.6555555555555552,-0.08847058823529418,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,1.7843023255813952,0.4761555154177008,1.6418396418396415,1.4577777777777774,-0.8790588235294118,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,-0.07616279069767455,-0.5492092986992736,1.1322751322751319,0.7622222222222219,3.0738823529411765,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,4.575,-0.13739490884519925,0.9369149369149368,0.49555555555555547,2.1138823529411765,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.15639534883720918,0.754206894759411,2.0358160358160355,1.9955555555555557,-0.29552941176470593,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.15639534883720918,0.05406265836765986,1.757427757427757,1.6155555555555552,-0.23905882352941182,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,1.4354651162790697,0.23411125693569135,0.9613349613349609,0.5288888888888885,0.26917647058823524,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,-0.1924418604651164,0.6216263627740166,1.2967032967032968,0.9866666666666668,-0.33317647058823535,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.040116279069767315,0.678879114310589,1.0606430606430608,0.6644444444444447,1.1350588235294117,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.9703488372093022,-0.31238873656717386,1.6678876678876675,1.493333333333333,2.000941176470588,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,5.040116279069768,0.08164949257377496,2.3874643874643873,2.4755555555555557,2.2456470588235296,2.0,1,1,0,1.0,0,0,0
2.7590361445783134,3.1796511627906976,-0.7196551320867497,1.1664631664631664,0.8088888888888888,0.5703529411764705,3.0,0,1,1,1.0,0,0,0
2.7590361445783134,1.900581395348837,1.0327520563431527,1.1501831501831499,0.7866666666666663,2.038588235294118,3.0,0,0,1,1.0,0,0,0
2.7590361445783134,4.691279069767442,-0.39900853723507934,1.394383394383394,1.1199999999999997,2.942117647058824,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,-0.1924418604651164,-0.3806216458541783,1.6776556776556777,1.5066666666666668,-0.44611764705882356,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,-0.6575581395348838,-0.44595683303663086,1.444851444851445,1.188888888888889,-0.1449411764705883,3.0,0,1,0,3.0,0,0,0
2.7590361445783134,3.8773255813953487,0.10791091128812194,2.2067562067562068,2.228888888888889,1.2856470588235294,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,1.4354651162790697,0.9118663669321829,2.253968253968254,2.2933333333333334,0.2879999999999999,2.0,0,0,1,1.0,0,0,0
2.7590361445783134,0.7377906976744185,-0.05237340332913185,0.9857549857549857,0.5622222222222223,0.26917647058823524,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,1.202906976744186,-0.6658588562443962,1.9365079365079365,1.8600000000000003,0.30682352941176466,2.0,0,1,1,3.0,0,0,0
2.7590361445783134,1.6680232558139534,0.2826838364281352,0.896214896214896,0.44,0.19388235294117642,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.3889534883720929,0.7314669230869186,2.0358160358160355,1.9955555555555557,1.1915294117647057,2.0,0,0,1,1.0,0,0,0
2.7590361445783134,0.6215116279069767,-0.6719141858440427,1.9365079365079365,1.8600000000000003,0.005647058823529358,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.8308139534883723,0.48330236365762697,1.6418396418396415,1.4577777777777774,-0.9355294117647059,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,4.9238372093023255,-0.09590420624504593,1.202279202279202,0.8577777777777774,0.11858823529411759,3.0,1,0,1,1.0,0,0,0
0.43373493975903615,0.42151162790697655,-0.3941876632405109,9.524623524623523,12.973333333333333,0.6268235294117647,2.0,0,1,0,2.0,0,1,0
2.7590361445783134,0.9703488372093022,-0.36930363709604064,1.6776556776556777,1.5066666666666668,2.528,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.3889534883720929,0.5823316917239497,1.539275539275539,1.3177777777777775,-0.013176470588235348,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.9703488372093022,0.7485803760541602,2.0358160358160355,1.9955555555555557,0.26917647058823524,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.1331395348837208,1.0578569850695843,0.21600999699312912,0.08213277405824243,1.2103529411764706,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,5.040116279069768,0.6183648011227049,1.1599511599511598,0.8000000000000002,1.5115294117647058,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,3.1796511627906976,0.46530530036254014,1.653235653235653,1.473333333333333,1.0974117647058823,2.0,1,1,1,1.0,0,0,0
0.37349397590361444,1.4959302325581394,-0.7626791584911055,-0.09686609686609697,-0.6711111111111108,4.692705882352941,2.0,0,0,1,1.0,1,1,0
0.37349397590361444,1.711046511627907,-0.7429148745403277,0.339438339438339,-0.07555555555555572,4.128,2.0,0,1,1,1.0,0,0,0
2.7590361445783134,4.109883720930233,0.8087308496952844,1.7411477411477412,1.5933333333333335,-0.8790588235294118,3.0,0,1,0,1.0,0,0,0
2.7590361445783134,3.1796511627906976,-0.3190677911041231,1.6678876678876675,1.493333333333333,2.923294117647059,2.0,1,1,0,1.0,0,0,0
2.7590361445783134,1.6680232558139534,0.09642397702613148,2.193732193732193,2.2111111111111104,0.38211764705882345,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.9703488372093022,0.6804644151928999,1.0606430606430608,0.6644444444444447,1.0974117647058823,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,1.7843023255813952,0.6400002598853906,1.155067155067155,0.7933333333333332,2.471529411764706,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.15639534883720918,0.9790207518484348,1.2446072446072445,0.9155555555555556,0.06211764705882348,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.9936046511627907,-0.1880335771924581,1.1843711843711842,0.8333333333333331,2.377411764705882,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,-0.1924418604651164,0.7383668802058292,2.0358160358160355,1.9955555555555557,-0.23905882352941182,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.063372093023256,-0.7379640578504879,1.062271062271062,0.6666666666666665,2.1138823529411765,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.7377906976744185,0.7569876684382187,2.0358160358160355,1.9955555555555557,0.32564705882352935,2.0,1,0,1,1.0,0,0,0
1.0,2.016860465116279,-0.4162649271671193,0.34269434269434274,-0.42666666666666647,2.283294117647059,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,5.040116279069768,-0.2876216588484478,1.9397639397639397,1.8644444444444446,3.375058823529412,2.0,0,1,1,1.0,0,0,0
2.7590361445783134,0.05639534883720924,0.8016489728029939,1.2657712657712654,0.9444444444444442,-0.5967058823529412,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,1.202906976744186,0.6491092428239147,1.1729751729751727,0.8177777777777775,-0.4649411764705883,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.8308139534883723,0.8881778135842093,1.972323972323972,1.9088888888888889,1.116235294117647,2.0,0,1,1,1.0,0,0,0
2.7590361445783134,1.202906976744186,0.3881453279103915,0.9108669108669106,0.45999999999999985,-0.23905882352941182,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,2.8308139534883723,-0.6448861052275946,2.13024013024013,2.1244444444444444,1.492705882352941,2.0,1,1,1,3.0,0,0,0
2.7590361445783134,0.8540697674418604,0.8621892745299323,1.2478632478632476,0.9199999999999999,0.21270588235294113,2.0,0,1,1,1.0,0,0,0
2.7590361445783134,2.016860465116279,1.0195238899645256,1.1501831501831499,0.7866666666666663,1.304470588235294,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.040116279069767315,0.89076367322011,1.972323972323972,1.9088888888888889,-0.6155294117647059,2.0,0,0,1,1.0,0,0,0
2.7590361445783134,2.598255813953488,-0.7705406915550242,1.0655270655270652,0.6711111111111108,1.248,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,4.342441860465116,0.3483828631573476,0.9906389906389902,0.5688888888888884,1.8691764705882352,3.0,1,1,0,1.0,0,0,0
2.7590361445783134,3.8773255813953487,-0.42957105916290916,1.137159137159137,0.7688888888888888,0.7585882352941176,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.9703488372093022,0.622587938719025,1.2967032967032968,0.9866666666666668,-0.5967058823529412,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,1.3191860465116279,-0.42371064360616967,1.137159137159137,0.7688888888888888,0.024470588235294063,3.0,1,1,1,1.0,0,0,0
1.0,2.1936046511627905,-0.29757526930623596,0.6650386650386646,0.013333333333332852,0.1750588235294117,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,3.9936046511627907,0.18396637083046377,1.3813593813593812,1.1022222222222222,0.5327058823529411,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,1.6680232558139534,0.8544576841612849,1.2478632478632476,0.9199999999999999,1.756235294117647,3.0,0,0,1,1.0,0,0,0
2.7590361445783134,2.1331395348837208,0.48673285081279155,2.068376068376068,2.04,-0.4649411764705883,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,3.1796511627906976,-0.19041152851592447,1.1843711843711842,0.8333333333333331,2.1703529411764704,3.0,1,1,1,1.0,0,0,0
1.0,2.249418604651163,-0.2629195524773575,0.34269434269434274,-0.42666666666666647,0.9468235294117646,1.0,1,0,1,2.0,0,0,0
2.7590361445783134,3.4122093023255813,-0.041289291422482687,0.9857549857549857,0.5622222222222223,2.3209411764705883,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,1.4354651162790697,-0.1622919292591967,0.9401709401709399,0.4999999999999998,0.9656470588235293,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.6215116279069767,0.9429616539106254,1.448107448107448,1.1933333333333334,-0.163764705882353,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.5052325581395348,0.5587470925321933,1.539275539275539,1.3177777777777775,0.796235294117647,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.20639534883720914,0.8004924828150786,1.2657712657712654,0.9444444444444442,-0.013176470588235348,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,0.9703488372093022,0.9835167691048248,1.2918192918192917,0.9799999999999999,0.7209411764705882,3.0,0,1,1,1.0,0,0,0
1.0,1.900581395348837,-0.205095053081591,1.5539275539275537,1.2266666666666663,0.8903529411764706,1.0,1,1,1,3.0,0,0,0
2.7590361445783134,-0.42500000000000016,0.29059734657016256,0.8343508343508343,0.3555555555555558,1.0785882352941176,3.0,1,1,1,1.0,0,0,0
2.7590361445783134,3.644767441860465,-0.5484166482581182,1.1322751322751319,0.7622222222222219,0.08094117647058818,2.0,1,1,1,1.0,0,0,0
2.7590361445783134,0.15639534883720918,0.20978598438088802,0.9613349613349609,0.5288888888888885,1.8127058823529412,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,-0.07616279069767455,0.1515716568993074,1.8665038665038665,1.7644444444444445,-0.33317647058823535,2.0,1,0,1,1.0,0,0,0
2.7590361445783134,4.691279069767442,-0.8346154345933443,0.987382987382987,0.5644444444444441,3.0738823529411765,3.0,1,0,1,1.0,0,0,0
2.7590361445783134,-0.6575581395348838,0.6599984406876568,1.1729751729751727,0.8177777777777775,0.4574117647058823,3.0,1,0,1,1.0,0,0,0
