,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
23201,88.0,14.78,22787.0,3.0,1,1,1,2.0,14.58,0,0,2.306997751726371,101.4,12,0,24
8988,49.0,7.73,77799.0,2.0,1,0,1,1.0,15.71,0,0,2.210000000000001,49.2,12,5,27
8297,49.0,5.82,124994.0,2.0,1,0,1,1.0,15.73,0,0,2.2300000000000004,37.0,1,6,22
18378,49.0,13.05,22825.0,3.0,1,0,1,1.0,11.2,0,0,-1.3000000000000007,46.0,6,6,28
6362,80.0,21.77,73137.0,2.0,1,0,1,2.0,15.46,0,1,0.4600000000000008,99.0,3,2,23
30278,132.0,34.37,32340.0,3.0,1,1,0,2.0,22.17,0,1,5.57,155.0,1,6,14
8142,49.0,3.91,133441.0,3.0,1,0,1,1.0,10.94,0,0,-2.5600000000000005,58.5,5,1,23
18107,49.0,7.19,37601.0,3.0,1,0,1,1.0,13.14,0,0,0.6400000000000006,54.7,4,1,6
27536,35.0,5.9,71664.0,2.0,1,1,1,3.0,14.05,0,0,1.5500000000000007,42.0,6,4,10
27598,35.0,7.5,68032.0,2.0,1,1,1,3.0,17.44,0,1,4.940000000000001,43.0,4,1,19
31438,278.0,34.0,43203.0,2.0,1,1,1,1.0,25.56,0,0,9.459999999999996,133.0,11,6,12
18410,49.0,5.89,20803.0,3.0,1,0,1,1.0,11.69,0,0,-0.8100000000000005,50.4,6,3,4
13710,49.0,10.6,54898.0,2.0,1,1,1,1.0,15.63,0,0,2.130000000000001,67.8,12,6,22
5568,85.0,11.1,64001.0,3.0,0,1,0,2.0,11.8,0,0,-0.8999999999999986,71.0,7,2,18
17819,49.0,12.43,55466.0,2.0,1,1,1,1.0,14.19,0,0,1.6899999999999995,87.6,12,6,19
23735,88.0,8.21,5178.0,3.0,0,0,0,2.0,13.42,0,0,2.306997751726371,61.2,1,4,12
7120,49.0,3.32,180867.0,3.0,1,1,1,1.0,12.72,0,0,-0.7799999999999994,37.7,4,0,8
29351,132.0,10.0,100137.0,3.0,0,1,1,1.0,25.42,0,1,8.82,120.0,11,0,15
31354,278.0,28.0,53132.0,2.0,0,1,1,1.0,20.9,0,0,4.799999999999997,134.0,3,3,8
26287,35.0,6.3,135556.0,2.0,1,1,1,1.0,15.0,0,1,2.5,42.0,3,2,27
13889,49.0,15.98,41131.0,3.0,0,1,1,1.0,13.09,0,0,-0.4100000000000001,122.1,4,6,28
30965,278.0,23.0,104402.0,2.0,1,0,1,1.0,22.09,0,0,5.989999999999998,60.0,11,4,1
5517,85.0,2.69,67541.0,3.0,0,0,1,2.0,11.1,0,0,-1.5999999999999996,22.0,8,4,17
31011,278.0,44.0,99584.0,3.0,0,1,1,1.0,19.66,0,0,3.5599999999999987,211.0,8,6,4
5799,85.0,19.12,46968.0,2.0,0,1,0,2.0,18.3,0,1,5.600000000000001,90.0,3,6,18
18295,49.0,10.95,27514.0,3.0,1,0,1,1.0,11.62,0,0,-0.8800000000000008,94.2,9,2,16
29274,132.0,3.0,103870.0,1.0,1,0,0,1.0,18.52,0,1,1.9199999999999984,10.0,2,5,12
30859,278.0,22.0,114230.0,2.0,1,0,1,1.0,23.95,0,0,7.849999999999998,98.0,3,3,12
26593,35.0,12.5,120701.0,3.0,1,0,1,1.0,12.5,0,0,0.0,100.0,8,5,11
30364,132.0,10.9,25535.0,3.0,1,0,1,2.0,17.34,0,0,0.7399999999999984,73.0,9,3,28
28379,35.0,5.3,26525.0,3.0,1,1,1,1.0,12.62,0,0,0.1199999999999992,42.0,8,3,7
6877,80.0,19.59,13827.0,2.0,0,0,1,1.0,16.74,0,0,1.7399999999999984,117.0,5,6,5
13716,49.0,8.18,54480.0,2.0,1,1,1,1.0,15.52,0,0,2.02,52.7,12,6,15
17641,49.0,10.7,65584.0,3.0,1,1,1,1.0,12.09,1,0,-0.4100000000000001,32.9,6,4,17
5662,85.0,3.91,56602.0,3.0,0,1,0,2.0,11.6,0,0,-1.0999999999999996,85.0,5,0,28
25977,35.0,7.6,151756.0,2.0,1,1,1,1.0,17.67,0,1,5.170000000000002,43.0,12,4,13
14344,49.0,16.6,2028.0,3.0,1,1,1,1.0,13.86,0,0,0.3599999999999994,119.8,6,4,24
30247,132.0,30.0,35061.0,3.0,1,1,1,2.0,25.64,0,1,9.04,117.0,2,4,23
30581,278.0,14.0,140434.0,2.0,0,0,1,1.0,28.46,0,0,12.36,63.0,12,1,21
31153,278.0,20.0,80120.0,2.0,1,1,1,1.0,25.31,0,0,9.209999999999996,88.0,2,5,2
30582,278.0,11.0,140371.0,2.0,0,0,1,1.0,28.46,0,0,12.36,43.0,12,0,20
17723,49.0,3.72,60695.0,2.0,1,1,1,1.0,16.41,0,0,3.91,54.4,4,5,2
25559,35.0,6.5,171364.0,2.0,1,1,1,1.0,15.48,0,1,2.9800000000000004,42.0,12,1,15
31645,278.0,19.0,18854.0,2.0,1,0,1,1.0,26.39,0,0,10.29,92.0,11,1,22
5427,85.0,4.8,74008.0,3.0,0,1,0,1.0,12.8,0,0,0.1000000000000014,111.0,9,6,30
27754,35.0,5.7,60220.0,2.0,1,1,1,1.0,13.9,0,1,1.4000000000000004,41.0,12,0,21
22788,88.0,11.07,47297.0,3.0,1,1,1,2.0,10.75,0,0,2.306997751726371,103.0,6,2,17
31281,278.0,51.0,63502.0,3.0,1,0,1,1.0,21.88,0,0,5.779999999999998,63.0,7,1,10
23289,88.0,16.5,16850.0,3.0,1,1,1,2.0,12.35,0,0,2.306997751726371,133.6,9,1,25
25998,35.0,7.8,150597.0,2.0,1,1,1,1.0,17.73,0,1,5.23,44.0,11,4,29
18235,49.0,10.74,30956.0,3.0,1,1,1,1.0,14.02,0,0,1.5199999999999996,76.6,11,0,23
13662,49.0,14.17,58535.0,2.0,1,0,1,1.0,12.89,0,0,-0.6099999999999994,109.9,3,5,8
28287,35.0,6.2,31107.0,2.0,1,1,1,1.0,14.76,0,1,2.26,42.0,11,1,4
23157,88.0,2.56,25446.0,3.0,1,0,0,2.0,15.91,0,0,2.306997751726371,16.1,2,6,10
31149,278.0,35.0,80518.0,2.0,1,1,0,1.0,25.31,0,0,9.209999999999996,118.0,2,1,5
8568,49.0,8.02,106836.0,3.0,1,0,1,1.0,12.23,0,0,-1.2699999999999996,65.6,4,3,14
27456,35.0,17.25,76134.0,2.0,1,0,1,1.0,13.17,1,0,0.6699999999999999,131.0,8,2,17
30470,278.0,25.0,151103.0,3.0,1,1,1,1.0,21.56,0,0,5.459999999999997,157.0,9,4,9
26559,35.0,5.5,122318.0,3.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,9,4,7
23680,88.0,50.43,6500.0,3.0,0,0,0,2.0,13.22,0,0,2.306997751726371,381.4,2,0,5
30296,132.0,7.0,30713.0,3.0,1,1,1,2.0,20.65,0,0,4.049999999999997,41.0,12,5,23
31585,278.0,40.0,25942.0,2.0,1,0,1,1.0,23.65,0,0,7.549999999999997,197.0,3,3,2
27842,35.0,7.2,55236.0,2.0,1,1,1,1.0,16.36,0,1,3.86,44.0,10,2,21
31647,278.0,44.0,18718.0,2.0,1,0,1,1.0,26.49,0,0,10.389999999999995,126.0,11,4,18
29607,132.0,11.5,84336.0,3.0,0,1,1,2.0,21.74,0,0,5.139999999999997,13.0,11,4,13
18120,49.0,6.69,36949.0,2.0,1,0,1,1.0,13.82,0,0,1.3200000000000005,48.4,3,3,25
14261,49.0,12.9,9617.0,3.0,1,0,1,1.0,12.62,0,0,-0.8800000000000008,102.2,11,3,10
8944,49.0,7.63,80866.0,2.0,1,0,1,1.0,13.39,0,0,-0.1099999999999994,59.4,2,5,28
31527,278.0,4.0,33360.0,3.0,0,1,0,1.0,20.58,0,0,4.479999999999997,203.0,5,5,27
8192,49.0,6.92,130637.0,3.0,1,0,1,1.0,12.2,0,0,-1.3000000000000007,56.7,4,1,18
5277,85.0,11.48,83220.0,2.0,0,1,1,1.0,18.1,0,1,5.400000000000002,70.0,2,4,22
6656,80.0,14.01,39123.0,3.0,0,1,0,1.0,8.24,0,1,-6.76,170.0,5,2,20
23623,88.0,14.35,7913.0,3.0,0,0,0,2.0,13.51,0,0,2.306997751726371,106.2,3,6,11
29724,132.0,26.0,76901.0,1.0,1,1,1,2.0,36.51,0,0,19.91,32.0,1,3,30
8111,49.0,3.45,135162.0,3.0,0,1,1,1.0,10.16,0,0,-3.34,68.4,6,0,5
27067,35.0,9.8,95394.0,3.0,1,0,1,1.0,14.41,0,0,1.91,68.0,6,3,8
4994,85.0,13.96,105006.0,3.0,0,1,1,1.0,15.0,0,0,2.3000000000000007,84.0,7,1,30
31262,278.0,50.0,65965.0,3.0,1,1,1,1.0,20.51,0,0,4.41,245.0,8,3,2
22883,88.0,17.33,42771.0,3.0,1,1,1,2.0,13.81,0,0,2.306997751726371,125.5,1,0,13
5050,85.0,10.89,100088.0,3.0,0,1,1,1.0,13.9,0,0,1.200000000000001,85.0,7,0,1
25812,35.0,5.3,159665.0,3.0,1,1,1,1.0,12.62,0,0,0.1199999999999992,42.0,5,1,5
25994,35.0,8.1,150818.0,2.0,1,1,1,1.0,18.84,0,1,6.34,43.0,12,1,3
31354,278.0,28.0,53132.0,2.0,0,1,1,1.0,20.9,0,0,4.799999999999997,134.0,3,3,8
17678,49.0,11.04,63165.0,3.0,1,0,1,1.0,11.3,0,0,-1.1999999999999993,97.7,5,4,13
29480,132.0,4.8,91625.0,3.0,1,0,1,2.0,16.0,0,0,-0.6000000000000014,30.0,6,5,5
31631,278.0,29.0,19984.0,2.0,0,1,1,1.0,23.58,0,0,7.479999999999997,123.0,12,2,7
18747,49.0,12.0,2182.0,3.0,1,1,1,1.0,13.86,0,0,1.3599999999999994,86.6,9,6,8
6044,85.0,15.2,30787.0,2.0,0,1,0,2.0,16.6,0,1,3.900000000000002,49.0,11,4,24
30683,278.0,7.66,131098.0,3.0,1,0,1,1.0,21.27,0,0,5.169999999999998,96.0,6,2,23
7183,49.0,7.0,178376.0,2.0,1,0,1,1.0,13.59,0,0,0.0899999999999998,51.5,3,1,5
26606,35.0,5.7,120034.0,3.0,1,1,1,1.0,13.57,0,0,1.0700000000000005,42.0,7,4,20
7274,49.0,1.64,174655.0,2.0,1,1,1,1.0,14.92,0,0,1.42,31.9,12,6,23
5311,85.0,12.87,81267.0,2.0,0,0,1,1.0,16.3,0,1,3.6000000000000014,57.0,1,2,16
7885,49.0,8.2,146803.0,3.0,1,0,1,1.0,14.86,0,1,1.3599999999999994,55.2,11,1,7
28523,35.0,10.5,19352.0,3.0,1,1,1,1.0,13.82,1,0,1.3200000000000005,76.0,4,1,29
29502,132.0,32.79,90123.0,3.0,1,1,1,2.0,11.0,0,0,-5.600000000000001,102.0,4,2,28
8202,49.0,6.55,130009.0,3.0,1,0,1,1.0,12.52,0,0,-0.9800000000000004,52.3,4,3,13
30652,278.0,26.0,133110.0,3.0,0,1,0,1.0,25.19,0,0,9.09,4.0,7,5,31
18629,49.0,10.21,9236.0,2.0,0,1,1,1.0,16.22,0,0,3.719999999999999,45.5,12,6,1
28117,35.0,7.1,39333.0,2.0,1,1,1,1.0,16.9,0,1,4.399999999999999,42.0,3,1,3
30569,278.0,13.0,141158.0,2.0,1,0,1,1.0,28.34,0,0,12.239999999999998,59.0,1,2,12
28218,35.0,15.3,34259.0,2.0,1,1,1,3.0,20.4,0,1,7.899999999999999,75.0,12,2,17
30534,278.0,21.0,143929.0,2.0,0,0,1,1.0,23.39,0,0,7.289999999999999,97.0,3,6,13
27817,35.0,7.2,56698.0,2.0,1,1,1,1.0,16.74,0,1,4.239999999999998,43.0,11,2,11
30665,278.0,5.5,132430.0,3.0,1,0,1,1.0,22.27,0,0,6.169999999999998,34.0,7,3,15
31645,278.0,19.0,18854.0,2.0,1,0,1,1.0,26.39,0,0,10.29,92.0,11,1,22
5746,85.0,17.17,50388.0,2.0,0,1,0,2.0,14.4,0,1,1.700000000000001,86.0,4,3,12
5636,85.0,12.28,58537.0,3.0,0,1,0,2.0,11.7,0,0,-1.0,85.0,6,1,12
23188,88.0,10.21,23337.0,3.0,1,0,0,2.0,18.66,0,0,2.306997751726371,54.7,1,2,9
25539,35.0,9.2,172165.0,2.0,1,1,1,1.0,21.4,0,1,8.899999999999999,43.0,1,2,6
29726,132.0,21.05,76855.0,1.0,1,0,1,1.0,21.0,0,1,4.399999999999999,30.0,1,5,25
5868,85.0,17.49,42418.0,2.0,0,1,0,2.0,16.1,0,1,3.400000000000002,87.0,2,3,15
5090,85.0,7.84,96300.0,3.0,0,1,1,2.0,11.0,0,0,-1.6999999999999993,84.0,6,3,6
26065,35.0,5.2,147430.0,3.0,1,1,1,1.0,12.38,0,0,-0.1199999999999992,42.0,10,3,10
7088,49.0,0.86,182359.0,3.0,0,1,1,1.0,14.26,0,0,0.7599999999999998,22.5,4,5,27
17876,49.0,0.94,52205.0,3.0,1,0,1,1.0,13.37,0,0,0.8699999999999992,46.3,11,2,3
13993,49.0,15.89,32828.0,2.0,1,0,1,1.0,13.75,0,0,0.25,115.6,11,0,5
27344,35.0,8.2,81689.0,2.0,1,1,1,1.0,19.07,0,1,6.57,43.0,11,1,8
18564,49.0,4.62,12424.0,2.0,1,1,1,1.0,15.06,0,0,2.5600000000000005,61.4,1,6,5
9863,85.0,3.8,60006.0,2.0,1,1,1,2.0,19.0,0,0,6.300000000000001,20.0,11,1,28
27608,35.0,5.8,67545.0,2.0,1,1,1,1.0,13.81,0,1,1.3100000000000005,42.0,4,1,12
29595,132.0,25.66,84915.0,1.0,1,0,0,2.0,25.31,0,0,8.709999999999997,2.0,12,5,5
8398,49.0,6.16,119175.0,3.0,1,0,1,1.0,12.78,0,0,-0.7200000000000006,48.2,10,2,5
18288,49.0,5.9,27935.0,3.0,1,0,1,1.0,11.78,0,0,-0.7200000000000006,50.1,9,4,25
30793,278.0,15.0,121247.0,3.0,1,0,1,1.0,21.7,0,0,5.599999999999998,47.0,8,5,15
23497,88.0,14.95,11002.0,3.0,1,1,1,2.0,12.55,0,0,2.306997751726371,119.1,5,3,17
4893,85.0,19.8,113517.0,3.0,1,1,0,2.0,13.5,0,0,0.8000000000000007,105.0,9,2,25
30842,278.0,14.0,116088.0,3.0,1,0,1,1.0,20.53,0,0,4.43,183.0,5,0,25
29898,132.0,13.0,63514.0,3.0,1,0,1,2.0,15.12,0,0,-1.4800000000000022,54.0,6,1,11
25746,35.0,5.1,162743.0,3.0,1,1,1,1.0,11.86,0,0,-0.6400000000000006,43.0,7,2,8
30030,132.0,6.61,53346.0,1.0,1,1,1,2.0,17.48,0,1,0.879999999999999,126.0,12,0,10
13661,49.0,8.16,58597.0,2.0,1,0,1,1.0,13.14,0,0,-0.3599999999999994,62.1,3,1,11
7033,49.0,3.3,184750.0,3.0,0,1,1,3.0,12.81,1,0,-0.6899999999999995,41.4,6,4,7
30798,278.0,19.0,120836.0,3.0,1,0,1,1.0,21.7,0,0,5.599999999999998,32.0,8,6,9
18655,49.0,6.31,7560.0,2.0,0,1,0,1.0,14.37,0,0,1.8699999999999992,45.1,11,3,28
31592,278.0,21.0,24621.0,2.0,1,0,1,1.0,31.34,0,0,15.239999999999998,67.0,2,0,13
8208,49.0,4.0,129716.0,3.0,1,1,0,1.0,11.84,0,0,-1.66,29.7,4,5,8
8653,49.0,7.2,102116.0,2.0,1,1,1,1.0,14.03,0,1,0.5299999999999994,86.6,1,5,23
9046,49.0,6.18,73761.0,3.0,1,0,1,1.0,11.65,0,0,-1.85,52.1,10,4,17
13572,49.0,10.73,65239.0,3.0,1,0,1,1.0,10.68,0,0,-2.8200000000000003,31.7,6,1,3
13666,49.0,12.94,58147.0,2.0,1,0,1,1.0,13.34,0,0,-0.1600000000000001,97.0,2,4,28
30177,132.0,20.2,40134.0,3.0,1,1,1,1.0,14.78,0,0,-1.820000000000002,34.0,5,3,31
17719,49.0,6.75,60909.0,2.0,1,0,1,1.0,14.21,0,0,1.7100000000000009,47.5,4,1,5
8748,49.0,5.02,96110.0,3.0,1,0,1,1.0,12.1,0,0,-1.4000000000000004,41.5,10,5,10
5963,85.0,7.63,35763.0,2.0,0,0,1,2.0,16.2,0,1,3.5,87.0,12,6,31
23571,88.0,1.43,8953.0,3.0,1,0,0,2.0,14.8,0,0,2.306997751726371,9.7,4,4,6
30635,278.0,38.0,135486.0,3.0,0,1,0,1.0,18.78,0,0,2.68,362.0,8,3,26
29986,132.0,20.0,56607.0,1.0,1,1,1,1.0,14.81,0,0,-1.790000000000001,135.0,2,3,7
8280,49.0,7.05,125910.0,2.0,1,0,1,1.0,14.48,0,0,0.9800000000000004,48.7,2,4,10
27631,35.0,7.2,66162.0,2.0,1,1,1,1.0,14.69,0,0,2.1899999999999995,49.0,3,2,23
8064,49.0,5.35,137803.0,3.0,1,0,1,1.0,11.08,0,0,-2.42,48.3,7,1,18
26804,35.0,7.3,109132.0,2.0,1,0,0,1.0,20.28,0,1,7.780000000000001,36.0,2,1,20
30350,132.0,5.7,26765.0,3.0,1,0,1,2.0,16.42,0,0,-0.1799999999999997,62.0,10,3,19
18665,49.0,7.35,7016.0,2.0,1,0,1,1.0,15.12,0,0,2.619999999999999,48.6,11,2,20
28414,35.0,5.0,24796.0,3.0,1,1,1,1.0,12.2,0,0,-0.3000000000000007,41.0,7,2,16
27943,35.0,5.9,49370.0,3.0,1,1,1,1.0,14.05,1,0,1.5500000000000007,42.0,7,3,23
30611,278.0,15.0,138090.0,2.0,0,0,1,1.0,24.19,0,0,8.09,68.0,10,1,26
8695,49.0,6.86,99702.0,2.0,1,0,1,1.0,13.67,0,0,0.1699999999999999,50.2,12,1,15
8130,49.0,7.21,134186.0,3.0,1,1,1,1.0,10.53,0,0,-2.9700000000000006,101.1,5,6,28
31033,278.0,15.0,96538.0,3.0,1,1,1,1.0,19.21,0,0,3.1099999999999994,57.0,7,3,11
26627,35.0,5.7,119109.0,3.0,1,1,1,3.0,13.57,0,0,1.0700000000000005,42.0,7,0,9
25638,35.0,7.8,167801.0,2.0,1,1,1,1.0,18.14,0,1,5.640000000000001,43.0,10,4,16
25618,35.0,7.6,168764.0,2.0,1,1,1,1.0,18.1,0,1,5.600000000000001,42.0,11,2,4
18301,49.0,5.43,27146.0,3.0,1,0,1,1.0,11.43,0,0,-1.0700000000000005,47.5,9,3,10
31196,278.0,36.0,75187.0,2.0,1,0,1,1.0,25.29,0,0,9.189999999999998,144.0,11,4,16
22941,88.0,15.87,38943.0,3.0,1,1,1,2.0,12.81,0,0,2.306997751726371,123.9,11,2,6
31145,278.0,19.0,80763.0,2.0,1,0,1,1.0,25.31,0,0,9.209999999999996,58.0,2,6,10
29518,132.0,14.4,88583.0,3.0,1,1,0,2.0,22.6,0,1,6.0,71.0,4,4,16
5988,85.0,9.4,34371.0,2.0,0,1,0,2.0,14.9,0,1,2.200000000000001,81.0,12,2,20
25813,35.0,7.1,159623.0,3.0,1,1,1,1.0,14.49,0,0,1.99,49.0,5,1,5
5052,85.0,8.43,99923.0,3.0,0,1,0,1.0,13.6,1,0,0.9000000000000004,60.0,6,5,29
5995,85.0,16.2,33860.0,2.0,0,1,0,2.0,15.5,0,1,2.8000000000000007,45.0,12,5,16
30050,132.0,2.7,51269.0,1.0,1,1,1,1.0,23.87,0,1,7.27,102.0,11,3,22
26950,35.0,5.0,101549.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,9,4,15
30602,278.0,37.0,139118.0,2.0,0,1,0,1.0,26.61,0,0,10.509999999999998,148.0,11,6,7
29584,132.0,19.0,85613.0,1.0,1,1,1,1.0,18.15,0,1,1.5499999999999972,85.0,12,2,30
13584,49.0,7.32,64660.0,3.0,1,0,1,1.0,11.3,0,0,-2.2,64.8,5,2,28
30898,278.0,43.0,110383.0,2.0,1,0,1,1.0,25.86,0,0,9.759999999999998,100.0,1,3,23
7382,49.0,6.48,169972.0,3.0,0,1,1,1.0,11.62,0,0,-1.8800000000000008,85.4,10,3,4
26227,35.0,6.4,138688.0,3.0,1,1,1,1.0,15.24,0,1,2.74,42.0,5,3,16
6079,85.0,10.8,28886.0,3.0,0,1,0,2.0,13.4,0,1,0.7000000000000011,85.0,11,5,4
30860,278.0,19.0,114132.0,2.0,1,0,1,1.0,23.95,0,0,7.849999999999998,85.0,3,2,11
6952,49.0,6.03,188375.0,3.0,1,0,1,1.0,11.96,0,0,-1.5399999999999991,49.3,8,3,1
27058,35.0,5.0,96043.0,3.0,1,1,1,1.0,12.2,0,0,-0.3000000000000007,41.0,6,3,22
18652,49.0,5.35,7714.0,2.0,0,1,0,1.0,14.37,0,0,1.8699999999999992,31.2,11,3,28
18167,49.0,8.2,34688.0,2.0,1,0,1,1.0,17.08,0,1,4.579999999999998,48.0,2,3,11
17868,49.0,9.15,52759.0,3.0,0,1,1,3.0,15.76,0,0,3.26,85.7,11,4,12
27623,35.0,4.4,66675.0,2.0,0,0,1,3.0,15.71,0,0,3.210000000000001,28.0,4,0,4
8170,49.0,4.95,131745.0,3.0,1,0,1,1.0,11.24,0,0,-2.26,67.1,4,6,30
6254,80.0,11.38,81245.0,3.0,1,0,1,2.0,15.47,0,0,0.4700000000000006,94.0,9,6,18
23162,88.0,19.6,25087.0,3.0,1,1,1,2.0,14.16,0,0,2.306997751726371,138.4,2,1,5
27947,35.0,1.0,49203.0,3.0,1,0,1,1.0,11.11,1,0,-1.3900000000000006,9.0,7,1,21
31474,278.0,41.0,39178.0,3.0,1,1,1,1.0,23.06,0,0,6.959999999999997,167.0,9,0,4
28206,35.0,11.4,34858.0,2.0,1,0,1,1.0,21.92,0,1,9.420000000000002,52.0,12,2,31
8657,49.0,8.1,101861.0,2.0,1,0,1,1.0,15.85,0,1,2.35,51.1,1,0,18
8430,49.0,7.43,117055.0,3.0,1,0,1,1.0,12.26,0,0,-1.2400000000000002,43.3,9,6,11
31320,278.0,30.0,58030.0,3.0,1,1,1,1.0,20.27,0,0,4.169999999999998,169.0,5,0,21
30080,132.0,28.0,48769.0,3.0,1,1,1,1.0,13.03,0,0,-3.570000000000002,99.0,10,2,10
31174,278.0,27.0,77845.0,2.0,1,0,1,1.0,27.97,0,0,11.869999999999996,86.0,12,4,28
30847,278.0,44.0,115462.0,3.0,1,1,1,1.0,23.95,0,0,7.849999999999998,104.0,5,2,6
31278,278.0,19.0,63983.0,3.0,0,1,0,1.0,20.82,0,0,4.719999999999999,197.0,7,2,11
17960,49.0,11.27,46077.0,3.0,1,0,1,1.0,11.93,0,0,-0.5700000000000003,94.5,8,3,26
8355,49.0,11.77,121753.0,2.0,0,1,1,1.0,13.4,0,0,-0.0999999999999996,57.9,11,6,13
30910,278.0,54.0,109032.0,2.0,0,1,0,1.0,24.21,0,0,8.11,230.0,1,5,11
8781,49.0,7.49,93775.0,3.0,0,1,0,3.0,11.69,0,0,-1.8100000000000005,76.5,9,3,10
14356,49.0,13.5,1000.0,3.0,1,0,1,1.0,12.2,0,0,-1.3000000000000007,110.7,5,4,27
14317,49.0,7.4,4471.0,3.0,1,0,1,1.0,11.16,0,0,-2.34,66.3,8,4,12
13831,49.0,10.28,46132.0,3.0,1,0,1,1.0,10.92,0,0,-2.58,94.1,7,3,18
6837,80.0,4.5,23116.0,3.0,1,0,1,1.0,13.38,1,0,-1.6199999999999992,2.0,11,1,5
18753,49.0,8.0,1737.0,3.0,0,1,0,1.0,11.85,0,0,-0.6500000000000004,24.3,9,6,1
14089,49.0,15.13,24014.0,3.0,1,1,1,1.0,11.52,0,0,-1.9800000000000004,54.0,6,6,24
30786,278.0,50.0,122006.0,3.0,0,1,0,1.0,21.33,0,0,5.229999999999997,311.0,9,1,1
27383,35.0,7.2,79581.0,2.0,1,1,1,1.0,16.36,0,1,3.86,44.0,10,4,7
7064,49.0,6.6,183421.0,3.0,1,0,1,1.0,14.01,0,0,0.5099999999999998,47.1,5,2,15
26584,35.0,5.1,121194.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,42.0,8,3,23
31456,278.0,43.0,41296.0,2.0,1,1,1,1.0,23.06,0,0,6.959999999999997,177.0,10,6,1
26170,35.0,5.8,142160.0,3.0,1,1,1,1.0,13.81,0,0,1.3100000000000005,42.0,7,2,10
31546,278.0,59.0,30849.0,3.0,1,1,1,1.0,23.23,0,0,7.129999999999999,254.0,5,3,4
29469,132.0,4.93,92051.0,3.0,1,0,0,2.0,12.1,0,0,-4.500000000000002,40.0,6,6,20
27600,35.0,9.2,67946.0,2.0,0,0,1,3.0,15.08,0,0,2.58,61.0,4,0,18
31126,278.0,18.0,82468.0,2.0,1,0,0,1.0,25.96,0,0,9.86,3.0,3,0,4
29507,132.0,1.6,89577.0,3.0,1,0,0,2.0,24.29,0,0,7.689999999999998,6.0,4,1,27
17855,49.0,10.82,53537.0,2.0,0,1,0,1.0,15.76,0,1,3.26,44.5,12,4,3
31230,278.0,53.0,70840.0,3.0,0,1,0,1.0,19.77,0,0,3.669999999999998,281.0,9,5,15
26239,35.0,5.7,138040.0,3.0,1,1,1,1.0,13.57,0,1,1.0700000000000005,42.0,5,2,8
31613,278.0,62.0,22162.0,2.0,1,1,1,1.0,29.38,0,0,13.279999999999998,211.0,1,0,2
28249,35.0,6.2,32889.0,2.0,1,1,1,1.0,14.76,0,1,2.26,42.0,11,3,27
30818,278.0,17.0,118795.0,3.0,1,0,1,1.0,22.46,0,0,6.359999999999999,25.0,7,4,3
27549,35.0,5.2,71080.0,2.0,1,1,1,3.0,12.38,0,0,-0.1199999999999992,42.0,6,3,2
7633,49.0,5.1,158518.0,3.0,1,0,1,1.0,11.92,0,0,-1.58,42.8,6,4,1
30132,132.0,25.78,44393.0,3.0,1,1,1,2.0,15.0,0,0,-1.6000000000000014,156.0,7,0,23
27475,35.0,5.7,75067.0,2.0,1,1,1,1.0,13.57,1,0,1.0700000000000005,42.0,7,2,20
25586,35.0,7.7,170172.0,2.0,1,1,1,1.0,17.91,0,1,5.41,43.0,11,4,27
26013,35.0,6.7,149848.0,2.0,1,1,1,1.0,15.58,0,1,3.08,43.0,11,1,19
22615,88.0,11.9,54683.0,3.0,1,1,1,2.0,13.2,0,0,2.306997751726371,90.1,2,1,23
26545,35.0,5.6,122950.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,42.0,9,5,15
9958,85.0,2.0,56466.0,3.0,1,0,1,2.0,8.8,0,0,-3.899999999999999,23.0,10,1,10
26671,35.0,7.2,116573.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,54.0,6,0,11
31469,278.0,32.0,39823.0,3.0,1,0,1,1.0,23.06,0,0,6.959999999999997,47.0,9,1,12
29428,132.0,19.83,95714.0,3.0,1,1,0,3.0,18.36,1,0,1.759999999999998,108.0,8,1,17
31442,278.0,18.0,42769.0,2.0,1,1,1,1.0,24.8,0,0,8.7,93.0,11,1,7
30347,132.0,4.0,26880.0,3.0,0,0,1,2.0,20.0,0,0,3.3999999999999986,16.0,10,6,22
17559,49.0,9.63,71528.0,3.0,1,1,1,1.0,14.32,0,0,1.8200000000000005,90.6,9,6,18
18314,49.0,5.5,26369.0,3.0,1,0,1,1.0,11.46,0,0,-1.0399999999999991,48.0,8,1,25
27744,35.0,9.2,60731.0,2.0,1,0,1,1.0,20.44,0,1,7.940000000000001,45.0,1,0,4
8197,49.0,11.81,130381.0,3.0,0,1,1,1.0,15.32,0,0,1.8200000000000005,65.2,4,6,16
26662,35.0,8.3,117150.0,3.0,0,0,1,3.0,14.07,0,0,1.5700000000000005,59.0,6,0,18
6040,85.0,12.2,31069.0,2.0,0,1,0,3.0,19.2,0,1,6.5,72.0,11,6,26
18339,49.0,5.24,24825.0,3.0,1,0,1,1.0,11.34,0,0,-1.16,46.2,7,2,29
