,power(kW),quantity(kWh),odometer,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,ecr_deviation,trip_distance(km),month,weekday,day
19725,35.0,5.4,159084.0,3.0,1,1,1,1.0,12.27,0,0,-0.2300000000000004,44.0,4,0,20
1889,278.0,27.0,71275.0,3.0,1,0,1,1.0,19.77,0,0,3.669999999999998,122.0,9,4,21
8956,49.0,3.5,147615.0,3.0,1,0,1,1.0,13.83,0,0,0.33,25.3,11,5,25
19634,35.0,5.4,30981.0,2.0,1,0,1,1.0,15.0,0,0,2.5,36.0,11,0,3
7443,85.0,8.28,40241.0,2.0,0,1,1,2.0,16.6,0,1,3.900000000000002,77.0,2,3,1
6827,85.0,5.12,75875.0,3.0,0,1,0,1.0,12.7,0,0,0.0,71.0,10,4,12
9647,49.0,12.0,107157.0,3.0,1,0,1,3.0,11.36,0,0,-2.140000000000001,105.6,4,5,23
16521,88.0,17.11,40421.0,3.0,1,1,1,2.0,13.81,0,0,2.3533633947983073,123.9,11,5,30
10160,49.0,6.25,72224.0,3.0,1,0,1,1.0,11.73,0,0,-1.7699999999999996,53.3,9,4,26
2151,278.0,48.0,68574.0,3.0,0,1,0,1.0,20.55,0,0,4.449999999999999,187.0,9,6,2
18665,35.0,6.9,131417.0,2.0,1,1,1,1.0,16.05,0,1,3.5500000000000007,43.0,1,0,28
16612,88.0,24.51,31841.0,3.0,1,1,0,2.0,12.09,0,0,2.3533633947983073,202.8,6,5,8
6925,85.0,15.96,89226.0,2.0,0,1,1,1.0,14.5,0,0,1.8000000000000007,86.0,4,2,17
13194,85.0,19.79,22891.0,2.0,0,0,1,1.0,15.1,0,0,2.4000000000000004,131.0,3,5,19
1778,278.0,22.0,138542.0,2.0,0,0,1,1.0,24.19,0,0,8.09,83.0,11,3,4
18558,35.0,5.0,166687.0,3.0,1,1,1,1.0,11.9,0,0,-0.5999999999999996,42.0,9,1,29
16923,88.0,2.89,22798.0,3.0,1,0,0,2.0,16.33,0,0,2.3533633947983073,17.7,12,1,25
19670,35.0,7.2,33417.0,2.0,1,1,1,1.0,16.74,0,1,4.239999999999998,43.0,12,4,5
6253,85.0,3.23,22869.0,3.0,0,1,0,2.0,14.1,1,1,1.4000000000000004,48.0,9,1,19
10809,49.0,6.41,185220.0,3.0,1,1,1,3.0,12.59,0,0,-0.91,62.0,6,5,15
20621,35.0,10.4,128911.0,2.0,1,1,1,1.0,19.26,0,1,6.760000000000002,54.0,12,6,16
21585,132.0,16.47,31407.0,3.0,0,1,1,1.0,24.22,0,0,7.619999999999997,68.0,1,2,3
21124,132.0,3.1,87977.0,3.0,1,0,0,2.0,19.38,0,0,2.7799999999999976,16.0,3,5,27
18746,35.0,6.3,144184.0,3.0,1,1,1,1.0,14.65,0,0,2.1500000000000004,43.0,8,0,19
22111,278.0,28.0,53132.0,2.0,0,1,1,1.0,20.9,0,0,4.799999999999997,134.0,3,3,8
2635,278.0,25.0,31010.0,3.0,1,0,1,1.0,20.0,0,0,3.899999999999999,140.0,5,6,7
13069,85.0,4.83,30353.0,3.0,1,1,1,2.0,12.4,0,0,-0.2999999999999989,39.0,8,6,7
14432,49.0,7.47,12633.0,2.0,1,0,1,1.0,14.88,0,0,2.380000000000001,18.2,1,2,8
20570,35.0,6.6,167170.0,3.0,1,1,1,1.0,15.35,0,0,2.85,43.0,10,2,7
7463,80.0,11.56,67990.0,3.0,1,0,1,2.0,10.23,0,0,-4.77,113.0,11,2,17
17346,88.0,17.99,14702.0,3.0,0,0,0,2.0,12.02,0,0,2.3533633947983073,149.7,8,2,15
10516,49.0,7.33,149803.0,2.0,1,0,1,1.0,14.02,0,0,0.5199999999999996,52.3,1,4,12
17250,88.0,9.23,36340.0,3.0,1,1,1,2.0,10.82,0,0,2.3533633947983073,85.3,9,4,20
8970,49.0,3.0,161443.0,3.0,1,1,1,1.0,11.24,0,0,-2.26,60.4,7,3,5
18817,35.0,6.5,104022.0,2.0,1,1,1,1.0,15.12,0,1,2.619999999999999,43.0,10,2,25
18384,35.0,16.2,53559.0,3.0,1,0,1,1.0,13.28,0,1,0.7799999999999994,122.0,9,6,27
19718,35.0,7.2,72667.0,2.0,1,1,1,3.0,14.69,0,0,2.1899999999999995,49.0,6,2,22
18927,35.0,5.6,99505.0,3.0,1,1,1,1.0,13.33,0,0,0.8300000000000001,42.0,8,4,4
9475,49.0,6.6,102750.0,2.0,0,1,0,1.0,13.07,0,0,-0.4299999999999997,58.9,1,6,31
7522,80.0,9.9,60846.0,3.0,1,0,1,2.0,18.4,0,0,3.3999999999999986,93.0,5,3,6
6720,85.0,1.84,55221.0,3.0,1,0,0,1.0,15.3,0,0,2.6000000000000014,12.0,5,5,19
21384,132.0,18.79,106671.0,3.0,1,1,1,3.0,22.03,0,0,5.43,100.0,5,0,30
9066,49.0,11.4,5610.0,3.0,1,0,1,1.0,11.05,0,0,-2.45,103.2,8,5,27
2196,278.0,56.0,12280.0,3.0,0,1,1,1.0,22.22,0,0,6.119999999999997,252.0,7,6,31
19624,35.0,4.9,75025.0,2.0,1,1,1,1.0,11.4,0,0,-1.0999999999999996,43.0,7,1,19
2461,278.0,66.0,31377.0,3.0,1,1,1,1.0,20.18,0,0,4.079999999999998,327.0,5,2,10
10132,49.0,14.04,17474.0,3.0,1,0,1,1.0,11.71,0,0,-1.7899999999999991,119.9,4,2,4
9418,49.0,5.1,180455.0,3.0,0,1,0,1.0,11.73,0,0,-1.7699999999999996,43.7,4,6,7
10989,49.0,9.42,69898.0,3.0,1,1,1,1.0,12.11,0,0,-1.3900000000000006,77.8,8,6,24
22743,278.0,42.0,110232.0,2.0,0,1,0,1.0,25.86,0,0,9.759999999999998,175.0,1,0,20
14452,49.0,10.58,69302.0,3.0,1,0,1,1.0,11.38,0,0,-1.1199999999999992,93.0,8,1,16
19296,35.0,6.3,62641.0,2.0,1,1,1,1.0,15.0,0,1,2.5,42.0,2,2,3
9970,49.0,6.05,155383.0,3.0,1,0,1,1.0,11.39,0,0,-2.1099999999999994,53.1,4,4,20
22201,278.0,33.0,52796.0,2.0,1,1,1,1.0,28.44,0,0,12.34,95.0,3,0,5
19024,35.0,7.3,127699.0,2.0,1,1,1,1.0,16.98,0,1,4.48,43.0,11,3,29
23119,278.0,13.0,125359.0,2.0,0,0,1,1.0,22.03,0,0,5.93,30.0,10,2,28
7597,80.0,12.51,68041.0,3.0,1,0,1,2.0,39.25,0,0,24.25,51.0,11,5,20
16960,88.0,2.44,39953.0,3.0,1,0,0,2.0,13.79,0,0,2.3533633947983073,17.7,11,6,24
9886,49.0,11.22,139162.0,3.0,0,1,1,2.0,11.04,0,0,-2.460000000000001,66.7,8,3,3
16871,88.0,12.67,33473.0,3.0,1,1,1,2.0,10.36,0,0,2.3533633947983073,122.3,7,1,2
9145,49.0,5.6,137150.0,3.0,1,0,1,1.0,11.76,0,0,-1.7400000000000002,47.6,7,2,5
11439,85.0,36.3,88754.0,2.0,0,1,0,2.0,13.9,0,0,1.200000000000001,261.0,2,2,27
9827,49.0,7.3,177297.0,2.0,1,0,1,1.0,15.18,0,0,1.6799999999999995,48.1,2,3,14
22974,278.0,16.0,100028.0,3.0,1,0,1,1.0,21.53,0,0,5.43,50.0,9,5,7
8482,49.0,6.6,183421.0,3.0,1,0,1,1.0,14.01,0,0,0.5099999999999998,47.1,5,2,15
6929,85.0,15.56,82397.0,2.0,0,1,0,1.0,17.1,0,1,4.400000000000002,91.0,2,0,11
21258,132.0,2.12,64080.0,3.0,1,0,1,2.0,15.83,0,0,-0.7700000000000014,82.0,6,1,18
17797,35.0,5.0,46213.0,3.0,1,1,1,1.0,12.2,0,0,-0.3000000000000007,41.0,6,3,11
17762,35.0,5.8,68896.0,2.0,1,1,1,1.0,13.81,0,1,1.3100000000000005,42.0,4,4,29
19543,35.0,5.0,141030.0,3.0,1,1,1,1.0,12.2,0,0,-0.3000000000000007,41.0,6,3,27
9328,49.0,14.32,23822.0,3.0,1,1,1,1.0,11.21,0,0,-2.289999999999999,85.2,6,5,23
7663,80.0,10.17,35313.0,3.0,0,1,0,1.0,15.5,0,1,0.5,200.0,4,6,19
10451,49.0,13.68,37449.0,2.0,1,0,1,1.0,13.77,0,0,0.2699999999999996,100.4,2,1,12
19035,35.0,10.1,27765.0,3.0,1,1,1,1.0,13.47,0,0,0.9700000000000006,75.0,9,2,3
1431,278.0,24.0,119697.0,3.0,1,0,1,1.0,21.59,0,0,5.489999999999998,117.0,7,1,14
17378,88.0,1.03,14351.0,3.0,0,0,0,2.0,10.66,0,0,2.3533633947983073,9.7,8,2,8
19149,35.0,16.9,102612.0,3.0,1,0,1,1.0,14.32,0,1,1.8200000000000005,118.0,10,0,2
16998,88.0,2.62,7828.0,3.0,0,0,0,2.0,18.09,0,0,2.3533633947983073,14.5,3,3,8
21596,132.0,2.06,96660.0,3.0,1,0,0,2.0,14.71,0,0,-1.8900000000000008,14.0,9,6,5
17672,35.0,6.6,106669.0,2.0,1,1,1,1.0,15.71,0,1,3.210000000000001,42.0,1,4,5
7840,80.0,20.47,73808.0,2.0,1,0,1,2.0,13.72,0,1,-1.2799999999999994,99.0,4,1,12
23226,278.0,39.0,75411.0,2.0,0,1,0,1.0,25.29,0,0,9.189999999999998,153.0,11,2,21
21589,132.0,12.9,89843.0,3.0,1,1,1,2.0,13.2,0,0,-3.400000000000002,173.0,4,1,27
2462,278.0,49.0,6653.0,3.0,1,0,1,1.0,20.56,0,0,4.459999999999997,220.0,5,6,29
22763,278.0,17.0,100357.0,3.0,1,0,1,1.0,20.09,0,0,3.9899999999999984,72.0,9,2,11
12108,85.0,18.3,56334.0,3.0,0,1,0,2.0,13.1,0,0,0.4000000000000003,140.0,10,5,7
6640,85.0,7.23,79314.0,2.0,1,0,1,1.0,16.6,0,1,3.900000000000002,83.0,11,5,24
20239,35.0,6.0,125563.0,2.0,1,1,1,1.0,14.29,0,0,1.7899999999999991,42.0,10,4,26
23255,278.0,13.0,136489.0,3.0,0,0,1,1.0,22.16,0,0,6.059999999999999,58.0,9,3,16
22570,278.0,22.0,10709.0,3.0,0,1,1,1.0,20.71,0,0,4.609999999999999,190.0,7,4,15
2153,278.0,8.0,64900.0,3.0,1,0,1,1.0,20.34,0,0,4.239999999999998,158.0,7,5,21
10599,49.0,4.0,129716.0,3.0,1,1,0,1.0,11.84,0,0,-1.66,29.7,4,5,8
2175,278.0,23.0,136639.0,3.0,0,0,1,1.0,22.16,0,0,6.059999999999999,150.0,9,6,19
19901,35.0,7.0,64370.0,2.0,1,1,1,3.0,16.67,0,1,4.170000000000002,42.0,2,4,26
23346,278.0,40.0,76243.0,2.0,1,0,1,1.0,27.54,0,0,11.439999999999998,181.0,12,6,9
22486,278.0,64.0,46900.0,2.0,1,1,1,1.0,24.74,0,0,8.639999999999997,58.0,1,1,2
23108,278.0,60.0,10968.0,3.0,0,1,1,1.0,20.71,0,0,4.609999999999999,201.0,7,5,16
7418,85.0,7.26,61658.0,3.0,0,1,0,2.0,12.3,0,0,-0.3999999999999986,87.0,7,0,2
14360,49.0,6.0,2280.0,3.0,1,0,1,1.0,12.27,0,0,-0.2300000000000004,48.9,9,1,10
21546,132.0,20.0,60402.0,1.0,1,1,1,1.0,17.86,0,0,1.259999999999998,112.0,4,5,6
20689,35.0,7.4,104760.0,2.0,1,1,1,1.0,17.21,0,1,4.710000000000001,43.0,11,1,7
14664,49.0,7.3,34429.0,2.0,1,0,1,1.0,14.63,0,0,2.130000000000001,49.9,2,4,5
21662,132.0,13.0,33486.0,3.0,1,1,1,2.0,18.31,0,0,1.7099999999999973,71.0,1,2,31
22615,278.0,44.0,99584.0,3.0,0,1,1,1.0,19.66,0,0,3.5599999999999987,211.0,8,6,4
9499,49.0,5.92,92757.0,3.0,1,0,1,1.0,11.45,0,0,-2.0500000000000007,51.7,8,4,28
18575,35.0,7.5,49876.0,3.0,1,1,1,3.0,17.44,1,0,4.940000000000001,43.0,7,1,28
18707,35.0,8.2,81689.0,2.0,1,1,1,1.0,19.07,0,1,6.57,43.0,11,1,8
6546,85.0,10.6,70989.0,3.0,0,1,0,1.0,14.6,0,1,1.9000000000000004,71.0,9,3,13
22399,278.0,3.0,103075.0,3.0,1,0,1,1.0,20.21,0,0,4.109999999999999,92.0,10,0,14
22342,278.0,40.0,28678.0,2.0,1,1,1,1.0,21.45,0,0,5.349999999999998,61.0,3,0,27
9724,49.0,8.19,13345.0,2.0,1,0,1,1.0,16.61,0,0,3.1099999999999994,49.3,1,0,23
18627,35.0,5.5,44850.0,3.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,5,1,12
10162,49.0,1.03,185303.0,3.0,1,0,0,1.0,13.43,0,0,-0.0700000000000002,4.7,6,2,19
8852,49.0,8.44,87508.0,3.0,1,1,1,3.0,12.45,0,0,-1.0500000000000007,67.8,6,6,14
1974,278.0,14.0,140434.0,2.0,0,0,1,1.0,28.46,0,0,12.36,63.0,12,1,21
7675,80.0,13.6,54522.0,3.0,0,0,1,2.0,14.4,0,1,-0.5999999999999996,55.0,11,6,22
18276,35.0,6.3,20643.0,3.0,1,1,1,1.0,15.37,0,0,2.869999999999999,41.0,5,3,15
1761,278.0,43.0,41296.0,2.0,1,1,1,1.0,23.06,0,0,6.959999999999997,177.0,10,6,1
10077,49.0,5.48,102120.0,2.0,1,0,0,1.0,14.03,0,0,0.5299999999999994,3.8,1,5,23
9761,49.0,3.96,186903.0,3.0,1,0,0,1.0,12.65,0,0,-0.8499999999999996,1.2,6,6,30
20061,35.0,14.3,56127.0,2.0,1,0,1,1.0,16.82,0,1,4.32,85.0,11,0,2
19500,35.0,6.7,150035.0,2.0,1,1,1,1.0,15.95,0,1,3.45,42.0,11,3,21
9062,49.0,12.21,17923.0,3.0,1,0,1,1.0,12.5,0,0,-1.0,97.7,4,4,13
18818,35.0,8.6,155056.0,2.0,1,1,1,1.0,20.0,0,1,7.5,43.0,2,1,11
10101,49.0,12.34,74542.0,3.0,1,0,1,1.0,12.28,0,0,-1.2200000000000006,100.5,10,1,28
9828,49.0,3.31,165559.0,3.0,1,1,1,1.0,10.12,0,0,-3.380000000000001,32.7,8,3,30
1553,278.0,47.0,87710.0,3.0,0,1,0,1.0,20.4,0,0,4.299999999999997,192.0,4,0,22
19775,35.0,6.9,151971.0,2.0,1,1,1,1.0,16.05,0,1,3.5500000000000007,43.0,12,1,17
6365,85.0,17.69,22904.0,3.0,0,1,0,2.0,12.0,1,1,-0.6999999999999993,35.0,9,1,19
14405,49.0,5.89,5637.0,3.0,1,0,1,1.0,11.44,0,0,-1.0600000000000005,84.0,10,3,24
1883,278.0,9.0,116421.0,3.0,1,0,1,1.0,20.53,0,0,4.43,278.0,5,4,29
15000,49.0,10.54,17786.0,3.0,0,1,1,3.0,14.85,0,0,2.35,71.0,4,0,13
21564,132.0,4.17,92074.0,3.0,1,0,0,1.0,18.13,0,0,1.5299999999999976,23.0,6,3,24
22835,278.0,31.0,96642.0,3.0,1,1,1,1.0,19.21,0,0,3.1099999999999994,104.0,7,5,13
19907,35.0,12.7,51965.0,3.0,1,0,1,1.0,12.21,0,0,-0.2899999999999991,104.0,9,6,6
23077,278.0,53.0,94670.0,3.0,0,1,0,1.0,20.56,0,0,4.459999999999997,307.0,6,3,27
7208,85.0,12.2,31069.0,2.0,0,1,0,3.0,19.2,0,1,6.5,72.0,11,6,26
23200,278.0,56.0,4885.0,3.0,1,1,1,1.0,22.83,0,0,6.729999999999997,225.0,5,5,7
9205,49.0,3.34,108151.0,3.0,1,0,1,1.0,11.16,0,0,-2.34,79.5,5,4,6
15018,49.0,6.77,51593.0,3.0,1,0,1,1.0,13.13,0,0,0.6300000000000008,48.0,10,4,22
14978,49.0,4.03,9479.0,2.0,1,0,0,1.0,15.874846788661532,0,1,2.3533633947983073,11.0,12,4,6
14150,49.0,6.76,36402.0,2.0,1,0,1,1.0,13.75,0,0,1.25,47.2,3,2,17
22638,278.0,35.0,34104.0,3.0,1,1,0,1.0,20.38,0,0,4.279999999999998,194.0,5,0,29
6649,85.0,17.1,32969.0,2.0,0,1,0,1.0,15.4,0,1,2.700000000000001,39.0,12,0,11
8449,49.0,5.37,97426.0,3.0,0,0,1,1.0,11.35,0,0,-2.1500000000000004,14.6,10,1,27
18872,35.0,7.9,61913.0,2.0,1,1,1,3.0,18.81,0,1,6.309999999999999,42.0,1,3,21
14407,49.0,7.45,11167.0,2.0,1,0,1,1.0,14.93,0,0,2.43,49.9,12,4,13
16820,88.0,14.18,54393.0,3.0,1,1,1,2.0,15.73,0,0,2.3533633947983073,90.1,2,6,14
20916,132.0,9.98,80809.0,3.0,1,0,0,2.0,16.44,0,0,-0.1600000000000001,22.0,8,6,16
9550,49.0,10.9,1121.0,3.0,1,1,1,3.0,15.35,0,0,1.85,71.0,5,0,30
11325,85.0,56.58,37298.0,2.0,0,1,0,3.0,16.4,0,0,3.6999999999999993,345.0,11,5,26
8703,49.0,5.02,131256.0,3.0,0,0,1,1.0,11.39,0,0,-2.1099999999999994,47.4,4,4,28
21647,132.0,23.29,71585.0,3.0,1,1,1,1.0,23.77,0,0,7.169999999999998,98.0,10,6,13
9522,49.0,6.0,128133.0,3.0,1,1,1,1.0,11.59,0,0,-1.91,83.3,3,4,24
16935,88.0,5.65,13619.0,3.0,0,0,1,2.0,10.64,0,0,2.3533633947983073,53.1,7,3,5
2031,278.0,4.0,121200.0,3.0,1,1,1,1.0,21.7,0,0,5.599999999999998,154.0,8,3,13
11031,49.0,8.69,119021.0,3.0,1,0,1,1.0,12.07,0,0,-1.4299999999999995,72.0,10,6,2
8899,49.0,7.1,150353.0,2.0,1,0,1,1.0,13.92,0,0,0.4199999999999999,51.0,1,2,24
21595,132.0,31.5,35400.0,3.0,1,1,1,2.0,22.04,0,0,5.439999999999998,79.0,3,4,2
18230,35.0,10.4,78046.0,2.0,1,1,1,1.0,13.0,1,0,0.5,80.0,9,3,15
22607,278.0,35.0,20570.0,2.0,0,1,0,1.0,25.94,0,0,9.84,101.0,12,6,11
10340,49.0,7.45,149128.0,2.0,1,1,1,1.0,16.16,0,1,2.66,46.1,12,1,26
10895,49.0,7.79,116537.0,3.0,0,1,1,1.0,11.44,0,0,-2.0600000000000005,82.1,9,2,7
16486,88.0,5.0,8781.0,3.0,0,0,0,2.0,17.26,0,0,2.3533633947983073,29.0,3,4,30
18621,35.0,6.8,172122.0,2.0,1,1,1,1.0,15.81,0,1,3.3100000000000005,43.0,1,1,5
9756,49.0,7.1,182933.0,3.0,1,0,1,1.0,14.4,0,0,0.9000000000000004,49.3,5,2,8
7908,80.0,4.64,72200.0,2.0,1,0,1,2.0,15.85,0,1,0.8499999999999996,11.0,2,0,28
6887,85.0,13.41,35332.0,2.0,0,0,1,2.0,15.4,0,1,2.700000000000001,79.0,12,1,26
10271,49.0,12.91,28290.0,3.0,1,0,1,1.0,11.18,1,0,-2.3200000000000003,115.5,8,3,23
8804,49.0,5.75,103709.0,2.0,1,0,1,1.0,14.01,0,0,0.5099999999999998,12.8,2,5,13
10694,49.0,5.27,71306.0,3.0,1,0,1,1.0,10.96,0,0,-2.539999999999999,48.1,9,0,15
1705,278.0,35.0,151216.0,3.0,1,1,1,1.0,21.56,0,0,5.459999999999997,75.0,9,6,11
8575,49.0,9.11,37988.0,2.0,1,0,1,1.0,14.48,0,0,0.9800000000000004,62.9,2,0,25
14622,49.0,6.68,60861.0,2.0,1,0,1,1.0,14.43,0,0,1.93,46.3,4,0,4
17169,88.0,2.35,14954.0,3.0,1,0,0,2.0,10.43,0,0,2.3533633947983073,22.5,8,4,24
23209,278.0,9.0,37202.0,3.0,1,0,0,1.0,23.37,0,0,7.27,7.0,8,1,8
17587,35.0,6.1,63059.0,2.0,1,1,1,1.0,14.52,0,1,2.02,42.0,2,1,9
20297,35.0,5.9,51010.0,3.0,1,1,0,1.0,12.83,0,0,0.33,46.0,8,1,25
9015,49.0,14.32,44410.0,3.0,1,1,1,1.0,11.6,0,0,-1.9000000000000004,123.5,6,1,25
1875,278.0,8.0,107852.0,2.0,0,1,0,1.0,24.58,0,0,8.479999999999997,156.0,12,5,14
12492,85.0,1.96,41219.0,2.0,1,1,1,2.0,9.8,0,0,-2.8999999999999986,20.0,2,4,10
20665,35.0,10.6,123337.0,3.0,1,1,1,1.0,12.93,0,0,0.4299999999999997,82.0,9,3,20
18841,35.0,7.5,129737.0,2.0,1,1,1,1.0,17.86,0,1,5.359999999999999,42.0,1,4,4
20093,35.0,5.1,77546.0,2.0,1,1,1,3.0,12.14,0,0,-0.3599999999999994,42.0,9,3,8
17675,35.0,6.5,155013.0,2.0,1,1,1,1.0,15.12,0,1,2.619999999999999,43.0,2,0,10
18351,35.0,5.3,117889.0,3.0,1,1,1,3.0,12.62,0,0,0.1199999999999992,42.0,6,1,26
14635,49.0,8.09,10002.0,2.0,0,1,0,1.0,15.0,0,0,2.5,53.8,12,4,6
16803,88.0,2.49,4436.0,3.0,0,0,0,2.0,14.07,0,0,2.3533633947983073,17.7,12,6,24
13890,49.0,10.62,44557.0,3.0,1,1,1,1.0,11.67,0,0,-0.8300000000000001,44.5,8,6,1
7454,85.0,13.51,20684.0,3.0,0,1,0,2.0,12.7,0,0,0.0,47.0,9,1,5
20612,35.0,6.7,68074.0,2.0,1,1,1,1.0,15.95,1,1,3.45,42.0,4,1,19
21041,132.0,29.0,51167.0,1.0,1,1,1,2.0,17.19,0,1,0.5899999999999999,31.0,11,1,20
21734,132.0,7.0,81218.0,3.0,0,0,1,1.0,18.92,0,0,2.3200000000000003,27.0,9,2,9
7232,85.0,3.5,47727.0,2.0,0,0,1,2.0,14.8,0,1,2.1000000000000014,42.0,3,4,23
9080,49.0,3.3,160217.0,3.0,1,0,1,1.0,14.29,0,0,0.7899999999999991,23.1,6,3,21
19512,35.0,6.4,168722.0,2.0,1,1,1,1.0,14.88,0,1,2.380000000000001,43.0,11,1,3
19437,35.0,8.5,176269.0,2.0,1,1,1,3.0,19.77,0,1,7.27,43.0,3,1,16
7994,80.0,15.22,7171.0,2.0,0,0,1,1.0,16.9,0,1,1.8999999999999984,71.0,1,4,11
14909,49.0,11.12,3660.0,3.0,1,0,1,1.0,12.09,0,0,-0.4100000000000001,98.7,9,3,19
1943,278.0,9.0,107079.0,2.0,1,0,0,1.0,24.24,0,0,8.139999999999997,6.0,11,5,30
8246,49.0,11.51,100656.0,2.0,1,1,1,3.0,14.11,0,0,0.6099999999999994,81.6,12,4,25
22592,278.0,14.0,17185.0,2.0,1,0,1,1.0,20.0,0,0,3.899999999999999,70.0,10,3,27
8489,49.0,6.34,165006.0,3.0,1,0,1,1.0,11.78,0,0,-1.7200000000000006,53.8,8,4,24
13389,85.0,1.2,91233.0,2.0,1,0,0,2.0,10.5,0,0,-2.2,11.0,5,2,29
18901,35.0,6.9,106412.0,2.0,1,1,1,1.0,16.43,0,1,3.93,42.0,1,1,2
16532,88.0,7.26,4695.0,3.0,1,1,1,2.0,12.19,1,1,2.3533633947983073,59.6,1,2,3
9754,49.0,1.65,176772.0,2.0,1,0,0,1.0,14.47,0,0,0.9700000000000006,0.5,2,6,3
7986,80.0,20.13,59367.0,2.0,1,0,1,2.0,15.8,0,0,0.8000000000000007,330.0,4,1,6
14898,49.0,13.44,72496.0,3.0,1,0,1,1.0,12.6,1,0,0.0999999999999996,106.7,9,2,28
8616,49.0,11.69,19002.0,3.0,1,0,1,1.0,11.75,0,0,-1.75,99.5,4,3,26
17995,35.0,5.1,146087.0,3.0,1,1,1,1.0,12.14,0,0,-0.3599999999999994,42.0,9,1,17
20562,35.0,6.1,169683.0,2.0,1,1,1,1.0,14.19,0,1,1.6899999999999995,43.0,11,3,19
17037,88.0,17.35,43242.0,3.0,1,1,1,2.0,14.19,0,0,2.3533633947983073,122.3,1,1,21
19153,35.0,7.2,170523.0,2.0,1,1,1,1.0,17.14,0,1,4.640000000000001,42.0,12,2,2
7194,85.0,12.42,109667.0,3.0,0,0,1,1.0,12.8,0,0,0.1000000000000014,46.0,8,5,31
17604,35.0,5.5,141940.0,3.0,1,1,1,3.0,13.1,0,0,0.5999999999999996,42.0,7,0,8
19541,35.0,5.3,91374.0,2.0,1,1,1,1.0,12.62,0,0,0.1199999999999992,42.0,3,4,31
23131,278.0,25.0,43456.0,2.0,1,0,0,1.0,27.02,0,0,10.919999999999998,58.0,11,2,15
11082,49.0,12.0,8908.0,3.0,1,0,1,1.0,12.31,0,0,-1.1899999999999995,97.5,10,4,28
16566,88.0,16.62,35350.0,3.0,1,1,1,2.0,11.87,0,0,2.3533633947983073,140.0,9,2,4
22247,278.0,23.0,92637.0,3.0,1,0,1,1.0,20.0,0,0,3.899999999999999,67.0,6,0,17
2077,278.0,17.0,100357.0,3.0,1,0,1,1.0,20.09,0,0,3.9899999999999984,72.0,9,2,11
19242,35.0,6.4,155648.0,2.0,1,1,1,1.0,14.88,0,1,2.380000000000001,43.0,2,2,19
10065,49.0,4.5,147935.0,2.0,1,0,1,1.0,16.44,0,1,2.9400000000000013,35.3,12,4,1
21423,132.0,26.1,104700.0,3.0,1,1,1,1.0,22.68,0,0,6.079999999999998,161.0,3,0,14
15056,49.0,7.7,73431.0,3.0,0,1,0,1.0,14.04,0,0,1.5399999999999991,51.6,10,0,3
19729,35.0,7.1,111321.0,2.0,1,1,1,1.0,16.9,0,1,4.399999999999999,42.0,3,1,20
16809,88.0,9.74,5297.0,3.0,1,1,1,2.0,15.93,0,0,2.3533633947983073,61.2,1,0,15
7626,80.0,20.52,59990.0,3.0,0,1,1,2.0,18.4,0,0,3.3999999999999986,137.0,4,6,18
23126,278.0,16.0,53375.0,2.0,1,0,1,1.0,24.85,0,0,8.75,64.0,3,6,11
18021,35.0,7.7,171322.0,2.0,1,1,1,1.0,17.91,0,1,5.41,43.0,12,1,15
22302,278.0,50.0,59685.0,3.0,1,1,1,1.0,20.25,0,0,4.149999999999999,258.0,6,4,8
22659,278.0,47.0,25297.0,2.0,1,1,1,1.0,27.87,0,0,11.77,187.0,2,2,22
7094,85.0,11.16,66215.0,3.0,0,1,0,2.0,12.1,0,0,-0.5999999999999996,100.0,8,1,7
22699,278.0,29.0,59427.0,3.0,1,1,1,1.0,20.25,0,0,4.149999999999999,141.0,6,2,6
19926,35.0,5.5,122318.0,3.0,1,1,1,1.0,13.1,0,0,0.5999999999999996,42.0,9,4,7
6957,85.0,16.95,36311.0,2.0,0,1,0,2.0,15.5,0,1,2.8000000000000007,88.0,1,3,4
6716,85.0,1.61,29131.0,2.0,0,0,1,2.0,14.1,0,1,1.4000000000000004,38.0,11,1,7
7644,80.0,9.19,77220.0,3.0,1,0,1,2.0,14.97,0,0,-0.0299999999999993,104.0,6,6,19
10593,49.0,7.27,76986.0,2.0,1,0,1,1.0,13.15,0,0,-0.3499999999999996,55.3,12,0,15
8777,49.0,4.43,143384.0,3.0,0,1,1,1.0,10.79,0,0,-2.710000000000001,46.3,9,4,22
18745,35.0,7.4,66498.0,2.0,1,0,1,1.0,13.7,0,0,1.1999999999999993,54.0,3,2,30
6833,85.0,12.12,66917.0,3.0,0,1,0,2.0,11.7,0,0,-1.0,72.0,8,0,13
10911,49.0,7.1,177633.0,2.0,1,0,1,1.0,13.4,0,0,-0.0999999999999996,53.0,2,3,21
9085,49.0,11.3,92896.0,3.0,1,1,1,1.0,10.8,0,0,-2.7,50.6,8,0,31
19031,35.0,6.8,88386.0,2.0,1,1,1,1.0,15.45,0,0,2.95,44.0,2,4,17
20858,132.0,4.51,107083.0,3.0,1,0,0,1.0,17.35,0,0,0.75,26.0,6,5,11
10103,49.0,7.45,149248.0,2.0,1,0,1,1.0,15.33,0,1,1.83,48.6,12,4,29
