id,y,power(kW),quantity(kWh),odometer,consumption(kWh/100km),ecr_deviation,month,weekday,day,tire_type,city,motor_way,country_roads,driving_style,A/C,park_heating
1181,0.05338078291814946,1.205128205128205,0.08160919540229895,-0.3955982776481864,0.23304347826086955,-0.8379368821591981,0.16666666666666666,-0.6666666666666666,-0.4,3.0,1,1,1,2.0,0,0
1183,0.03558718861209964,0.07692307692307693,1.3448275862068966,-0.5600250882670068,-0.485217391304348,0.0,0.5,0.0,-0.7333333333333333,3.0,0,1,1,2.0,1,1
1187,0.9946619217081851,0.07692307692307693,0.5655172413793104,-0.7935151058146992,-0.3826086956521741,0.0,0.3333333333333333,-1.0,0.7333333333333333,3.0,0,0,0,2.0,0,0
1188,-0.3380782918149466,5.897435897435898,1.2183908045977014,-0.6591378374759512,0.7860869565217391,0.30426495270318793,0.3333333333333333,0.3333333333333333,0.06666666666666667,3.0,1,1,0,2.0,0,0
1190,0.7651245551601423,0.07692307692307693,0.3908045977011495,-0.21678094983051324,-0.3113043478260871,0.0,-0.3333333333333333,-1.0,-0.6666666666666666,2.0,0,1,1,2.0,1,0
1192,-1.0498220640569393,-0.1282051282051282,-0.2942528735632184,-0.18536423794388968,0.7373913043478258,0.1941732095839217,-0.5,-0.6666666666666666,-0.4666666666666667,2.0,1,0,1,2.0,0,1
1194,1.4768683274021353,0.07692307692307693,0.8620689655172414,-0.5162333772612915,-0.08521739130434787,0.0,0.6666666666666666,0.0,-0.8666666666666667,3.0,0,1,1,2.0,1,1
1195,0.4626334519572953,0.0,0.6839080459770117,-0.6542752239268775,-0.27652173913043476,-0.6154598179390139,0.6666666666666666,-0.3333333333333333,-0.8,3.0,0,1,1,2.0,0,1
1196,0.7366548042704627,0.07692307692307693,0.5321839080459771,-0.4126526614000099,-0.13043478260869565,0.0,1.0,-1.0,0.4666666666666667,3.0,1,1,1,2.0,0,0
1198,0.9252669039145907,5.897435897435898,2.724137931034483,0.43747313229832485,2.60695652173913,2.70564109949218,0.16666666666666666,0.0,0.4,3.0,1,1,0,2.0,0,0
1199,0.8185053380782917,5.897435897435898,2.5747126436781613,0.29394851267450794,2.6817391304347824,2.804264952703189,-0.5,-0.3333333333333333,-0.4,2.0,1,1,0,2.0,0,0
1203,-0.8362989323843416,5.897435897435898,0.9195402298850576,-0.2653929907892233,0.674782608695652,0.15747596187749965,0.0,0.6666666666666666,0.4,3.0,1,1,0,2.0,0,0
1204,0.8185053380782917,0.07692307692307693,0.0,-0.43341390707475036,-0.033043478260869785,0.0,0.8333333333333334,-0.6666666666666666,0.2,2.0,0,1,1,2.0,1,1
1208,-0.2846975088967971,5.897435897435898,3.4712643678160924,0.7511892261397191,2.1634782608695646,2.1207787141710783,0.0,0.6666666666666666,-0.8,3.0,1,1,0,2.0,0,0
1210,-0.5693950177935942,0.07692307692307693,0.7448275862068967,-0.29134102424964237,0.0017391304347825717,0.0,-0.6666666666666666,0.6666666666666666,0.4,2.0,0,1,1,2.0,1,1
1212,0.0,0.0,0.0586206896551726,0.1616149514795735,-0.13739130434782626,-0.431973579406904,-0.6666666666666666,-1.0,0.13333333333333333,2.0,0,1,0,2.0,0,1
1217,-1.0320284697508897,1.205128205128205,1.8735632183908049,0.4211939478079479,0.37913043478260866,-0.6452763317004825,0.8333333333333334,1.0,0.8,1.0,1,1,1,2.0,0,1
1218,1.8683274021352312,5.897435897435898,3.4505747126436783,0.031057301319952924,1.933913043478261,1.8180264205930974,-0.5,-0.3333333333333333,-0.3333333333333333,2.0,1,1,0,2.0,0,0
1223,0.5355871886120995,0.07692307692307693,0.30000000000000016,-0.8915143869935659,-0.2243478260869567,0.0,-0.5,0.0,-0.06666666666666667,3.0,0,0,0,2.0,0,0
1224,1.1565836298932384,0.07692307692307693,0.5425287356321841,0.30119310213602635,-0.13739130434782626,0.0,-0.16666666666666666,0.3333333333333333,-0.6,3.0,0,1,1,2.0,1,1
