manufacturer,model,year,version,power(kW),fuel_date,odometer,trip_distance(km),quantity(kWh),fuel_type,tire_type,city,motor_way,country_roads,driving_style,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,fuel_note
Volkswagen,Golf,2014,e-Golf,85,13.05.2019,,2.0,0.3,Electricity,Winter tires,1,0,0,Moderate,12.7,0,0,20.0,0.0,
Volkswagen,Golf,2014,e-Golf,85,13.05.2019,,10.0,1.2,Electricity,Winter tires,1,0,0,Moderate,12.2,0,0,27.0,-0.5,
Volkswagen,Golf,2014,e-Golf,85,11.05.2019,90912,64.0,7.9,Electricity,Winter tires,1,0,1,Moderate,12.4,0,0,28.0,-0.29999999999999893,
Volkswagen,Golf,2014,e-Golf,85,10.05.2019,,11.0,1.6,Electricity,Winter tires,1,0,0,Moderate,14.7,0,0,16.0,2.0,
Volkswagen,Golf,2014,e-Golf,85,09.05.2019,,3.0,0.4,Electricity,Winter tires,1,0,0,Moderate,14.1,0,0,16.0,1.4000000000000004,
Volkswagen,Golf,2014,e-Golf,85,09.05.2019,,2.0,0.2,Electricity,Winter tires,1,0,0,Moderate,12.1,0,0,19.0,-0.5999999999999996,
Volkswagen,Golf,2014,e-Golf,85,08.05.2019,,18.0,2.4,Electricity,Winter tires,1,0,0,Moderate,13.1,0,0,18.0,0.40000000000000036,
Volkswagen,Golf,2014,e-Golf,85,08.05.2019,,11.0,1.4,Electricity,Winter tires,1,0,0,Moderate,12.5,0,0,26.0,-0.1999999999999993,
Volkswagen,Golf,2014,e-Golf,85,08.05.2019,,11.0,1.4,Electricity,Winter tires,1,0,0,Moderate,12.4,0,0,23.0,-0.29999999999999893,
Volkswagen,Golf,2014,e-Golf,85,07.05.2019,,4.0,0.7,Electricity,Winter tires,1,0,0,Moderate,16.9,0,0,15.0,4.199999999999999,
Volkswagen,Golf,2014,e-Golf,85,26.04.2019,,4.0,0.6,Electricity,Winter tires,1,0,0,Moderate,15.4,0,0,13.0,2.700000000000001,
